"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Direction","GeneRatio_num","Description_wrap"
"GO:0004553","hydrolase activity","11/158","123/11181",0.0894308943089431,6.32865081815375,7.11428184753763,1.25087810789689e-06,8.14684806401233e-05,7.11874943577314e-05,"mikado.Chr02G470/mikado.Chr06G106/mikado.Chr06G107/mikado.Chr06G108/mikado.Chr10G587/mikado.Chr05G637/mikado.Chr05G634/mikado.Chr05G635/mikado.Chr05G636/mikado.Chr05G638/mikado.Chr17G175",11,"Down",0.069620253164557,"hydrolase activity"
"GO:0005975","carbohydrate metabolic process","19/158","377/11181",0.0503978779840849,3.56644730215223,6.06890417212967,1.47376183215471e-06,9.29851605975113e-05,8.12508167990558e-05,"mikado.Chr02G518/mikado.Chr06G106/mikado.Chr06G107/mikado.Chr06G108/mikado.Chr06G703/mikado.Chr08G154/mikado.Chr08G248/mikado.Chr10G40/mikado.Chr10G587/mikado.Chr12G439/mikado.Chr05G637/mikado.Chr05G634/mikado.Chr05G635/mikado.Chr05G636/mikado.Chr05G638/mikado.Chr17G175/mikado.Chr18G151/mikado.Chr18G152/mikado.Chr21G587",19,"Down",0.120253164556962,"carbohydrate metabolic process"
"GO:0044282","small molecule catabolic process","16/158","280/11181",0.0571428571428571,4.04376130198915,6.17527039320028,2.10442709191339e-06,0.000128752675714337,0.000112504619012658,"mikado.Chr02G2/mikado.Chr01G39/mikado.Chr07G112/mikado.Chr08G333/mikado.Chr09G159/mikado.Chr11G226/mikado.Chr11G428/mikado.Chr12G87/mikado.Chr16G406/mikado.Chr17G358/mikado.Chr18G151/mikado.Chr18G152/mikado.Chr04G386/mikado.Chr21G162/mikado.Chr21G285/mikado.Chr21G587",16,"Down",0.10126582278481,"small molecule catabolic process"
"GO:0042446","hormone biosynthetic process","9/158","87/11181",0.103448275862069,7.32060235704932,7.08554981761762,3.58059531332733e-06,0.0002092003223853,0.000182800104438238,"mikado.Chr06G531/mikado.Chr03G52/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr04G710",9,"Down",0.0569620253164557,"hormone biosynthetic process"
"GO:0016614","oxidoreductase activity","11/158","137/11181",0.0802919708029197,5.68192737688257,6.60117580271935,3.62655338458916e-06,0.0002092003223853,0.000182800104438238,"mikado.Chr02G240/mikado.Chr06G531/mikado.Chr07G189/mikado.Chr03G52/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr11G226",11,"Down",0.069620253164557,"oxidoreductase activity"
"GO:0008202","steroid metabolic process","13/158","201/11181",0.0646766169154229,4.57689401095787,6.12635941134526,5.23065761399784e-06,0.000293352714518379,0.000256332811726912,"mikado.Chr02G518/mikado.Chr06G531/mikado.Chr03G52/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr11G428/mikado.Chr12G87/mikado.Chr12G439/mikado.Chr04G295",13,"Down",0.0822784810126582,"steroid metabolic process"
"GO:0046148","pigment biosynthetic process","9/158","102/11181",0.0882352941176471,6.24404318689501,6.3696505357089,1.33510108355071e-05,0.000709360286233917,0.00061984194349889,"mikado.Chr06G531/mikado.Chr08G154/mikado.Chr03G52/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62",9,"Down",0.0569620253164557,"pigment biosynthetic process"
"GO:0042440","pigment metabolic process","11/158","158/11181",0.069620253164557,4.92673449767665,5.95127089337866,1.42782235505493e-05,0.000739172649963054,0.000645892109871004,"mikado.Chr02G518/mikado.Chr06G531/mikado.Chr08G154/mikado.Chr03G52/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr12G439",11,"Down",0.069620253164557,"pigment metabolic process"
"GO:0004252","serine-type endopeptidase activity","10/158","132/11181",0.0757575757575758,5.36104718066743,6.03414588252813,1.70055663353943e-05,0.000858355960779026,0.0007500349783716,"mikado.Chr08G589/mikado.Chr08G592/mikado.Chr08G656/mikado.Chr08G660/mikado.Chr11G199/mikado.Chr11G200/mikado.Chr11G786/mikado.Chr11G790/mikado.Chr18G190/mikado.scaffold_31G9",10,"Down",0.0632911392405063,"serine-type endopeptidase activity"
"GO:0044245","polysaccharide digestion","4/158","14/11181",0.285714285714286,20.2188065099458,8.61433418399836,3.4411754383316e-05,0.00169456907560768,0.00148072144663511,"mikado.Chr06G106/mikado.Chr06G107/mikado.Chr06G108/mikado.Chr17G175",4,"Down",0.0253164556962025,"polysaccharide digestion"
"GO:0051791","medium-chain fatty acid metabolic process","4/158","16/11181",0.25,17.6914556962025,7.9987916250638,6.12007991500837e-05,0.0029420098448576,0.00257074033522657,"mikado.Chr11G428/mikado.Chr12G87/mikado.Chr18G151/mikado.Chr18G152",4,"Down",0.0253164556962025,"medium-chain fatty acid metabolic
process"
"GO:1901606","alpha-amino acid catabolic process","7/158","72/11181",0.0972222222222222,6.88001054852321,5.99247749312668,6.7185921941514e-05,0.00315461340464923,0.00275651420254535,"mikado.Chr02G2/mikado.Chr09G159/mikado.Chr11G226/mikado.Chr17G358/mikado.Chr21G162/mikado.Chr21G285/mikado.Chr21G587",7,"Down",0.0443037974683544,"alpha-amino acid catabolic process"
"GO:0048066","developmental pigmentation","9/158","134/11181",0.0671641791044776,4.75292839599471,5.23238921826648,0.000115818455280118,0.00531448775478542,0.00464382131697316,"mikado.Chr06G531/mikado.Chr08G154/mikado.Chr03G52/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62",9,"Down",0.0569620253164557,"developmental pigmentation"
"GO:0009068","aspartate family amino acid catabolic process","4/158","19/11181",0.210526315789474,14.8980679546969,7.25871531416127,0.000126096668664699,0.00565753720075618,0.00494357933759149,"mikado.Chr09G159/mikado.Chr11G226/mikado.Chr17G358/mikado.Chr21G587",4,"Down",0.0253164556962025,"aspartate family amino acid
catabolic process"
"GO:0009062","fatty acid catabolic process","7/158","82/11181",0.0853658536585366,6.04098487187404,5.48504173165381,0.000154109143114544,0.00676405130322314,0.00591045592356924,"mikado.Chr07G112/mikado.Chr11G428/mikado.Chr12G87/mikado.Chr17G358/mikado.Chr18G151/mikado.Chr18G152/mikado.Chr04G386",7,"Down",0.0443037974683544,"fatty acid catabolic process"
"GO:0007608","sensory perception of smell","10/158","175/11181",0.0571428571428571,4.04376130198915,4.85863643715624,0.000185399767649421,0.00784176382893584,0.00685216557300199,"mikado.Chr02G518/mikado.Chr06G531/mikado.Chr03G52/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr16G286",10,"Down",0.0632911392405063,"sensory perception of smell"
"GO:0000062","fatty-acyl-CoA binding","4/158","21/11181",0.19047619047619,13.4792043399638,6.85273578956297,0.00019046563287923,0.00784176382893584,0.00685216557300199,"mikado.Chr02G2/mikado.Chr17G358/mikado.Chr18G151/mikado.Chr18G152",4,"Down",0.0253164556962025,"fatty-acyl-CoA binding"
"GO:1901567","fatty acid derivative binding","4/158","21/11181",0.19047619047619,13.4792043399638,6.85273578956297,0.00019046563287923,0.00784176382893584,0.00685216557300199,"mikado.Chr02G2/mikado.Chr17G358/mikado.Chr18G151/mikado.Chr18G152",4,"Down",0.0253164556962025,"fatty acid derivative binding"
"GO:0006575","cellular modified amino acid metabolic process","8/158","113/11181",0.0707964601769911,5.00996975467682,5.12914864158642,0.000194199203292121,0.00784176382893584,0.00685216557300199,"mikado.Chr01G39/mikado.Chr07G112/mikado.Chr08G154/mikado.Chr10G40/mikado.Chr17G358/mikado.Chr18G151/mikado.Chr18G152/mikado.Chr18G194",8,"Down",0.0506329113924051,"cellular modified amino acid
metabolic process"
"GO:0006631","fatty acid metabolic process","11/158","216/11181",0.0509259259259259,3.60381504922644,4.62628338205524,0.000243211464855992,0.00962831269694603,0.00841325934156125,"mikado.Chr02G518/mikado.Chr07G112/mikado.Chr11G315/mikado.Chr11G428/mikado.Chr12G87/mikado.Chr12G439/mikado.Chr17G358/mikado.Chr18G151/mikado.Chr18G152/mikado.Chr18G203/mikado.Chr04G386",11,"Down",0.069620253164557,"fatty acid metabolic process"
"GO:0009063","amino acid catabolic process","7/158","90/11181",0.0777777777777778,5.50400843881857,5.13611381668863,0.000275638884470172,0.0107022097643322,0.00935163502777344,"mikado.Chr02G2/mikado.Chr09G159/mikado.Chr11G226/mikado.Chr17G358/mikado.Chr21G162/mikado.Chr21G285/mikado.Chr21G587",7,"Down",0.0443037974683544,"amino acid catabolic process"
"GO:0006687","glycosphingolipid metabolic process","5/158","42/11181",0.119047619047619,8.42450271247739,5.77123096334243,0.000294975140321754,0.0112368831756532,0.00981883485956823,"mikado.Chr06G106/mikado.Chr06G107/mikado.Chr06G108/mikado.Chr06G123/mikado.Chr16G469",5,"Down",0.0316455696202532,"glycosphingolipid metabolic process"
"GO:0060279","positive regulation of ovulation","3/158","10/11181",0.3,21.229746835443,7.66203203571352,0.000308898589257803,0.0115493750316945,0.0100918915320873,"mikado.Chr08G435/mikado.Chr13G64/mikado.Chr04G680",3,"Down",0.0189873417721519,"positive regulation of ovulation"
"GO:0032787","monocarboxylic acid metabolic process","13/158","305/11181",0.0426229508196721,3.0162481842706,4.27423947604838,0.000383580025928227,0.0138584392694993,0.0121095613856161,"mikado.Chr02G518/mikado.Chr07G112/mikado.Chr10G119/mikado.Chr11G315/mikado.Chr11G428/mikado.Chr12G87/mikado.Chr12G439/mikado.Chr17G358/mikado.Chr18G151/mikado.Chr18G152/mikado.Chr18G203/mikado.Chr04G386/mikado.Chr21G162",13,"Down",0.0822784810126582,"monocarboxylic acid metabolic
process"
"GO:0072329","monocarboxylic acid catabolic process","7/158","95/11181",0.0736842105263158,5.2143237841439,4.9385767355329,0.000384384645414543,0.0138584392694993,0.0121095613856161,"mikado.Chr07G112/mikado.Chr11G428/mikado.Chr12G87/mikado.Chr17G358/mikado.Chr18G151/mikado.Chr18G152/mikado.Chr04G386",7,"Down",0.0443037974683544,"monocarboxylic acid catabolic
process"
"GO:0009066","aspartate family amino acid metabolic process","5/158","45/11181",0.111111111111111,7.86286919831224,5.52264222250084,0.000409464132973323,0.0143841084115048,0.0125688932497495,"mikado.Chr09G159/mikado.Chr11G226/mikado.Chr17G358/mikado.Chr18G432/mikado.Chr21G587",5,"Down",0.0316455696202532,"aspartate family amino acid
metabolic process"
"GO:0000016","lactase activity","3/158","11/11181",0.272727272727273,19.2997698504028,7.26967382419877,0.000420337987260418,0.0143841084115048,0.0125688932497495,"mikado.Chr06G106/mikado.Chr06G107/mikado.Chr06G108",3,"Down",0.0189873417721519,"lactase activity"
"GO:0017042","glycosylceramidase activity","3/158","11/11181",0.272727272727273,19.2997698504028,7.26967382419877,0.000420337987260418,0.0143841084115048,0.0125688932497495,"mikado.Chr06G106/mikado.Chr06G107/mikado.Chr06G108",3,"Down",0.0189873417721519,"glycosylceramidase activity"
"GO:0007606","sensory perception of chemical stimulus","10/158","198/11181",0.0505050505050505,3.57403145377829,4.37507492004131,0.000498473384056522,0.0166336972205726,0.0145345932283724,"mikado.Chr02G518/mikado.Chr06G531/mikado.Chr03G52/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr16G286",10,"Down",0.0632911392405063,"sensory perception of chemical
stimulus"
"GO:0009409","response to cold","5/158","47/11181",0.106382978723404,7.52827901966065,5.36934821596094,0.000502553506911802,0.0166336972205726,0.0145345932283724,"mikado.Chr07G112/mikado.Chr08G248/mikado.Chr16G406/mikado.Chr18G151/mikado.Chr18G152",5,"Down",0.0316455696202532,"response to cold"
"GO:0008422","beta-glucosidase activity","3/158","12/11181",0.25,17.6914556962025,6.92591621020681,0.000554651671324748,0.0174975269438229,0.0152894112029651,"mikado.Chr06G106/mikado.Chr06G107/mikado.Chr06G108",3,"Down",0.0189873417721519,"beta-glucosidase activity"
"GO:0010045","response to nickel cation","3/158","12/11181",0.25,17.6914556962025,6.92591621020681,0.000554651671324748,0.0174975269438229,0.0152894112029651,"mikado.Chr06G106/mikado.Chr06G107/mikado.Chr06G108",3,"Down",0.0189873417721519,"response to nickel cation"
