ID,log2FoldChange,lfcSE,CI_lower,CI_upper
mikado.Chr02G234,-0.371318350995329,0.206094383121376,-0.775263341913227,0.0326266399225689
mikado.Chr02G238,0.696111080136653,0.234522153218286,0.236447659828813,1.15577450044449
mikado.Chr02G235,-1.03105271456683,0.374219013051063,-1.76452198014691,-0.297583448986741
mikado.Chr02G237,0.038521208089662,0.13382438259532,-0.223774581797165,0.300816997976489
mikado.Chr02G236,-0.0276583398456503,0.185209984871167,-0.390669910193138,0.335353230501838
mikado.Chr02G239,-0.0871435331640022,0.165056270013865,-0.410653822391178,0.236366756063173
mikado.Chr02G240,-0.604172315466783,0.167892202184267,-0.933241031747946,-0.27510359918562
mikado.Chr02G241,0.0815837929947078,0.193307185322842,-0.297298290238062,0.460465876227478
mikado.Chr02G250,-0.0853305342057717,0.129235456688271,-0.338632029314782,0.167970960903239
mikado.Chr02G248,-0.279057713647162,0.160446613498594,-0.593533076104407,0.0354176488100829
mikado.Chr02G242,-0.626001174662165,0.373972181729171,-1.35898665085134,0.106984301527009
mikado.Chr02G243,-0.483010652634736,0.409116163613949,-1.28487833331808,0.318857028048603
mikado.Chr02G246,-0.107692980203089,0.593383954890335,-1.27072553178815,1.05533957138197
mikado.Chr02G247,-0.598304169206621,0.240311289484589,-1.06931429659642,-0.127294041816827
mikado.Chr02G249,-0.0857221638478984,0.307008523537085,-0.687458869980586,0.516014542284789
mikado.Chr02G259,-0.210397988787832,0.739776646050267,-1.66036021504636,1.23956423747069
mikado.Chr02G260,0.555999953242952,0.465530873881948,-0.356440559565666,1.46844046605157
mikado.Chr02G251,-0.377649463408149,0.323964511321967,-1.01261990559921,0.257320978782907
mikado.Chr02G252,0.114126617769174,0.176572704787049,-0.231955883613441,0.460209119151789
mikado.Chr02G254,0.0495296747530318,0.130903527924583,-0.207041239979152,0.306100589485215
mikado.Chr02G255,-0.0738566592172597,0.354608477816567,-0.76888927573773,0.621175957303211
mikado.Chr02G256,0.0456909121048239,0.223107690461511,-0.391600161199738,0.482981985409386
mikado.Chr02G258,-0.0308131172697014,0.166258773369875,-0.356680313074656,0.295054078535253
mikado.Chr02G262,0.0657969639598161,0.282731345489409,-0.488356473199425,0.619950401119057
mikado.Chr02G263,-0.0771414319809532,0.172341192176133,-0.414930168646174,0.260647304684268
mikado.Chr02G265,-0.0583435158584773,0.183287210319657,-0.417586448085005,0.30089941636805
mikado.Chr02G271,-0.0898241153737741,0.162565176132942,-0.40845186059434,0.228803629846792
mikado.Chr02G272,0.291012817447857,0.175141897656065,-0.0522653019580296,0.634290936853744
mikado.Chr02G266,-1.23671630812575,0.87498635939815,-2.95168957254613,0.478256956294619
mikado.Chr02G269,0.346455361242774,0.209975555074589,-0.0650967267034201,0.758007449188969
mikado.Chr02G267,0.0570451465101235,0.140100196411339,-0.217551238456102,0.331641531476349
mikado.Chr02G268,0.347859219318429,0.22733020097584,-0.0977079745942179,0.793426413231076
mikado.Chr02G270,0.150291811023188,0.326445473791442,-0.489541317608038,0.790124939654415
mikado.Chr02G276,0.153466626535062,0.124141618923159,-0.0898509465543306,0.396784199624454
mikado.Chr02G273,-0.0575645026887109,0.248229269721245,-0.54409387134235,0.428964865964928
mikado.Chr02G274,-0.151145176921281,0.253237271823639,-0.647490229695613,0.345199875853052
mikado.Chr02G277,-0.122478059922319,0.187222036291274,-0.489433251053216,0.244477131208578
mikado.Chr02G278,-0.0199957558643275,0.834755228780105,-1.65611600427333,1.61612449254468
mikado.Chr02G296,-0.051326805528164,0.404472456549307,-0.844092820364806,0.741439209308478
mikado.Chr02G298,0.273176429702098,0.139333513776627,8.27426999098213e-05,0.546270116704286
mikado.Chr02G300,-0.233450322067293,0.169621028108023,-0.565907537159017,0.0990068930244321
rRNA4_gene,0.267336680597085,0.800313185980848,-1.30127716392538,1.83595052511955
mikado.Chr02G299,0.135074356361972,0.183518332669507,-0.224621575670262,0.494770288394205
mikado.Chr02G302,-0.176698221659547,0.184827821311772,-0.53896075143062,0.185564308111526
mikado.Chr02G303,0.079449125247468,0.430448666112169,-0.764230260332384,0.92312851082732
mikado.Chr02G305,0.188698492974546,0.175631603127968,-0.155539449156272,0.532936435105364
mikado.Chr02G306,0.125657551254286,0.584715292347845,-1.02038442174749,1.27169952425606
mikado.Chr02G308,0.381881274280044,0.987803192459235,-1.55421298294006,2.31797553150015
mikado.Chr02G310,0.208231409823055,0.122406305423762,-0.0316849488075193,0.448147768453629
mikado.Chr02G311,-0.350375129683532,0.151176927212701,-0.646681907020426,-0.0540683523466384
mikado.Chr02G312,-0.0558027925418047,0.177952686760691,-0.40459005859276,0.29298447350915
mikado.Chr02G313,0.0338736424745644,0.156142049281296,-0.272164774116776,0.339912059065905
