ID	Change	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mikado.Chr05G180	stable	506.774360898919	-0.468236916512233	0.244945420768135	-1.91159693879505	0.0559279122864235	0.248279211207178
mikado.Chr05G182	stable	55.4973539601513	-0.0885316703693006	0.338193770792469	-0.26177794511664	0.793492643530929	1
mikado.Chr05G183	stable	1395.67683899998	0.189664791681514	0.111059113554605	1.70778232970733	0.0876767390123434	0.317737875162335
mikado.Chr05G186	stable	1355.37375872919	0.0225162166384408	0.107011409799818	0.210409494469432	0.83334808300442	0.933380721281487
mikado.Chr05G187	stable	170.016125249823	-0.404975461044175	0.39136560656614	-1.03477529514524	0.300773862893604	0.592270637735426
mikado.Chr05G188	stable	2244.62172424542	0.157767577469196	0.11660242843878	1.35303852228111	0.176043324035357	0.45851822432466
mikado.Chr05G193	stable	289.461392577557	-0.0705588802935195	0.229528146958453	-0.307408399486149	0.7585325356557	0.897237349337754
mikado.Chr05G194	stable	170.470116983851	-0.0635745297887134	0.212598929193697	-0.299035042320421	0.764913308258992	0.900182579751156
mikado.Chr05G206	stable	916.855122682577	-0.0234874766110739	0.125490076526145	-0.187166007554234	0.851530475879964	0.941646729670232
mikado.Chr05G208	stable	3271.46964725809	0.63695452262588	0.595338395103819	1.0699033152646	0.28466283068359	0.577684049852017
mikado.Chr05G152	stable	377.327029090093	0.147569968398764	0.173098123595367	0.852522057048534	0.39392440214182	0.679068682544851
mikado.Chr05G151	stable	2705.79892002207	-0.0626090919292087	0.10081925659404	-0.621003308736061	0.534597446165794	0.772639781202936
mikado.Chr05G155	stable	2204.92350920386	0.0233097609929421	0.123036515183533	0.189454008496348	0.849736998164608	0.940523357840396
mikado.Chr05G154	stable	1370.73541325044	-0.234867040147622	0.159376412444343	-1.47366248584396	0.140572488151977	0.409076509882266
mikado.Chr05G164	stable	218491.21722407	0.406579825522712	0.204008395647047	1.99295634002305	0.0462662281292981	0.223801920733455
mikado.Chr05G163	stable	232019.425663358	0.485420613556894	0.190964398347655	2.54194298914909	0.0110238152897559	0.0991268434821019
mikado.Chr05G210	stable	4818.61106736444	-0.0438006297536447	0.0658769252781087	-0.66488576339491	0.506123562200001	0.755445147152286
mikado.Chr05G209	stable	2411.14177660886	-0.148889344202823	0.13582571499048	-1.09617935170272	0.273000293905853	0.567399499733628
mikado.Chr05G213	stable	159.555785021783	-0.647047295527885	0.273719258364131	-2.36390855139288	0.0180832756956647	0.131834769641026
mikado.Chr05G211	stable	499.279435352553	-0.393465475228047	0.193138724278698	-2.03721691078522	0.0416283099291376	0.212781577852264
mikado.Chr05G212	stable	2044.20124696869	-0.0197387595555698	0.127965162580124	-0.154251041123873	0.877411798728711	0.953511417681441
mikado.Chr05G214	stable	389.869551986698	-0.215264676676282	0.126425860156003	-1.70269497403978	0.0886251659282717	0.319737921521982
mikado.Chr05G216	stable	789.760557588566	-0.120031787376084	0.14589843231052	-0.822707862416347	0.41067414313059	0.692262297176153
mikado.Chr05G215	stable	1590.74294436675	-0.264685756030268	0.129730320372927	-2.04027674694238	0.0413227694678357	0.211891424149856
mikado.Chr05G219	stable	2299.25727113658	0.154010600177379	0.141718294279174	1.08673760830052	0.27715278823396	0.571310263943714
mikado.Chr05G220	stable	586.739592828266	-0.51965673893665	0.160824231656633	-3.23120921259018	0.00123267678345912	0.0252698740609119
mikado.Chr05G221	stable	265.611770015848	-0.119770465743266	0.230563542664255	-0.519468361559984	0.603434170331692	0.814568782384132
mikado.Chr05G223	stable	1390.92770726151	0.0349488012022221	0.0961317778658815	0.363550971157332	0.716193344189425	0.876646065256433
mikado.Chr05G222	stable	302.734719997398	0.258260365375991	0.153349549233284	1.68412862422642	0.0921568135240633	0.327352910300601
mikado.Chr05G224	stable	1023.05592877345	0.545747163087279	0.189339277638129	2.88237691563568	0.00394687300906498	0.0524587132358691
mikado.Chr05G225	stable	166.496047569079	-0.0950233193523803	0.295194428902764	-0.321900788255325	0.747527856006202	0.891541912327871
mikado.Chr05G226	stable	3492.78179189777	-0.202987664841351	0.0935671176936239	-2.16943376952161	0.0300497675054917	0.177943628751258
mikado.Chr05G227	stable	1949.17145824547	0.12095255491936	0.0971262420326514	1.24531282574177	0.21301678293946	0.505000693462573
mikado.Chr05G229	stable	864.667177094466	0.321336696214486	0.141391595527822	2.27267183042189	0.0230459634265989	0.150772645108703
mikado.Chr05G228	stable	38.3248495091117	-0.206953632607901	0.485756956433763	-0.426043579750814	0.670076090889425	1
mikado.Chr05G231	stable	218.472556155942	-0.209675595093307	0.334261016221904	-0.627281031641784	0.53047503494165	0.769623305962169
mikado.Chr05G232	stable	2561.12970778923	0.112049668218464	0.190125835386439	0.589344777845251	0.555630012624492	0.787477053149419
mikado.Chr05G233	stable	1950.35079595938	0.323701044699767	0.0911562890614918	3.5510555336605	0.000383689448915077	0.0114478349751867
mikado.Chr05G238	stable	906.569787828024	-0.362988866843077	0.124408302438807	-2.91772220766071	0.00352598319474098	0.0491717138355714
mikado.Chr05G237	stable	532.525083222909	0.480817477999291	0.25691231635835	1.87152365762267	0.0612725338942113	0.261165626258363
mikado.Chr05G240	stable	2481.86315532938	0.0128596582005646	0.105182546596017	0.12226038080211	0.902692808091807	0.962213143216197
mikado.Chr05G239	stable	1233.52809754062	-0.232810603205538	0.106870925138827	-2.17842788301041	0.0293741958882776	0.175231023067185
mikado.Chr05G242	stable	760.514974970067	-0.066979285205047	0.145879659370982	-0.459140674538553	0.646133149479484	0.840025921909546
mikado.Chr05G241	stable	301.675067583206	0.0194612918144026	0.150396853076332	0.129399594581446	0.897041468461587	0.960395590238329
mikado.Chr05G250	stable	1223.47686423765	-0.109340453993665	0.118685986522299	-0.921258332154669	0.356915569969442	0.64467333489347
mikado.Chr05G251	stable	218.881614441918	-0.986751334080874	0.366479136435794	-2.69251707935562	0.00709149032837307	0.0750664750611732
mikado.Chr05G259	stable	95.2700643872266	-0.731615762070291	0.418706951966253	-1.7473217452794	0.080581543164971	0.302928239905253
mikado.Chr05G252	stable	683.463623433004	-0.26036345086934	0.144912989059533	-1.79668815445093	0.0723851405395003	0.284830670947623
mikado.Chr05G254	stable	66.6313017389617	-0.374174385601663	0.422800142757104	-0.884991152466624	0.376161403233743	1
mikado.Chr05G256	stable	10073.3791967035	-0.219315215840394	0.0998672107447143	-2.19606830114659	0.0280870550473654	0.170388930807716
mikado.Chr05G257	stable	2326.29192654387	-0.0492007099332502	0.13086890847418	-0.375954155245036	0.706950978723673	0.873287076487969
mikado.Chr05G261	stable	7221.77240684533	0.131702632908853	0.136032916877033	0.968167381339809	0.332960782507525	0.622676334707658
mikado.Chr05G264	stable	439.227616467033	0.00610863522282964	0.209152275386562	0.0292066400498845	0.976699785500231	0.99089557080472
mikado.Chr05G266	stable	223.314939590987	-0.559716126355773	0.272670111058138	-2.0527226991756	0.0400994792674752	0.208940528482547
mikado.Chr05G265	stable	289.163978717427	-0.217473123552603	0.189227836881801	-1.1492660230981	0.250446303795833	0.544567777483996
mikado.Chr05G267	stable	311.412069652616	-0.127151337207601	0.288183488909974	-0.441216593249455	0.659056201627747	0.847706136860226
mikado.Chr05G268	stable	549.260573120835	0.123285018883318	0.130808634754236	0.942483797915536	0.345945002397039	0.634210656156452
mikado.Chr05G270	stable	2639.8574235712	0.415172932624296	0.155291114964103	2.67351375975546	0.00750611968355892	0.0781799936040001
mikado.Chr05G271	stable	3791.01133985605	-0.483246099369424	0.118512290206332	-4.07760324712386	4.55023260204088e-05	0.00248746048911568
