ID	CFWKZHG1	CFWKZHG2	CFWKZHG3	CFWKNHG1	CFWKNHG2	CFWKNHG3	CFWKAHG1	CFWKAHG2	CFWKAHG3
mikado.Chr01G883	9.472669728	10.70150651	10.5899904	9.600265057	8.333269678	9.407649464	9.057144952	9.700558494	10.42117184
mikado.Chr01G884	0.577722343	1.106838675	1.206159957	1.286718112	0.723351966	1.78537972	0.92112666	1.013752034	0.734204395
mikado.Chr01G885	18.30424914	20.88830833	20.50254326	22.21175702	19.11488439	21.64553951	21.39485756	22.69314711	22.79617132
mikado.Chr01G886	0	1.8414296	1.604479522	0	0.309211717	2.49729896	0.961923474	1.165828174	1.691353509
mikado.Chr01G887	5.140172192	3.748623503	3.736360471	4.181856825	4.199475806	1.55153413	3.193101077	2.65976059	3.253219649
mikado.Chr01G888	0.42220769	0.468583451	0.545742423	0.53181932	0.801260716	0.767091896	0.380639601	0.631635769	0.522930044
mikado.Chr01G889	4.489929116	4.700726558	5.048307816	4.771381428	4.004752634	4.942792938	5.013462544	4.741890928	4.865948383
mikado.Chr01G89	0	0.263367819	0	0	0.256893021	0.297442403	0.241832068	0.254150062	0
mikado.Chr01G890	28.84241232	33.23842102	33.75695632	35.48693679	29.06167823	26.10305912	37.96821912	37.32774284	35.3212916
mikado.Chr01G891	0.526350953	0.425644239	0.955549618	0.655551204	0.955022916	2.697851099	0.388037374	0.374240692	0
mikado.Chr01G892	8.24789092	7.653283217	8.272118049	7.180210895	7.564631844	7.197819306	8.383247957	8.490666144	8.433662231
mikado.Chr01G893	0.559419072	0.998971253	0.807116769	0.437975395	0.647818878	1.773690285	0.747971442	0.743636165	0.599548861
mikado.Chr01G894	27.34550204	31.58236507	31.11875855	35.00065816	32.12963831	36.36730761	32.33103892	32.41603506	33.40787865
mikado.Chr01G895	28.59748881	28.50248748	28.99256599	29.76555668	30.95631093	30.23274123	35.0035014	37.48794731	37.20549431
mikado.Chr01G897	0.88986572	1.612412963	0.687858719	1.574727125	2.622931894	0.62014306	0	0.683312533	0.515079092
mikado.Chr01G898	1.900652326	2.51133254	2.617259948	2.323789564	2.353920287	1.548106727	2.225026853	2.086689342	2.858048122
mikado.Chr01G899	1.246892253	4.215882904	3.078881562	0.944899139	2.255165232	1.146135644	2.891183453	2.491067224	2.336166424
mikado.Chr01G90	30.9181094	32.15528013	35.5987962	41.57478039	36.44091855	49.52035407	39.58584045	43.67590669	38.19251333
mikado.Chr01G900	1.934722885	2.35411585	2.167572453	3.543887133	3.452538217	0.707755159	1.393657096	1.678625971	2.339901236
mikado.Chr01G901	38.99117207	41.6942168	43.86136038	48.76991843	42.20055647	47.83221304	49.34632327	46.07477907	51.61317427
mikado.Chr01G902	266.9532256	209.5171261	223.597812	218.4221144	242.8149228	113.8750522	187.9394101	191.2022873	203.2009341
mikado.Chr01G903	40.35081459	34.17987725	35.39935467	40.02585609	43.34485098	26.85492183	34.79398082	37.06348602	38.27542223
mikado.Chr01G904	119.1811385	193.9887385	178.5189354	176.2343804	183.7174635	151.146722	147.1157319	167.9340125	172.1387968
mikado.Chr01G907	0.451839999	0.588998855	0.971901424	0.662519312	0.576895334	0.662438777	0.507017023	0.484220853	0.478307259
mikado.Chr01G908	21.11997365	18.0421571	21.52473899	18.78860144	18.54469611	19.80026628	18.86412262	20.55226547	20.67188742
mikado.Chr01G909	9.279796423	8.331451386	8.891871101	10.46735672	9.832394041	7.874395054	10.08741912	8.652330503	9.532577245
mikado.Chr01G91	2.143694994	2.474390498	1.719514904	2.051406748	2.490762791	1.994179669	2.043821541	1.824085701	1.578152911
mikado.Chr01G910	8.207573434	7.663228141	6.584784313	6.823655618	6.920449516	6.89674542	6.642176418	7.240353291	6.204368314
mikado.Chr01G911	18.38263116	18.1872584	17.78129318	15.44856719	19.25883656	20.98975715	19.50274798	18.98670669	22.44651766
mikado.Chr01G912	7.858784049	7.310822382	6.771490098	6.687806084	8.591098894	9.714252704	7.640468332	7.325428987	7.1387493
mikado.Chr01G913	21.53248169	22.44763822	24.05696256	27.31093548	22.89050949	38.38576139	31.3127833	32.65149748	26.41552268
mikado.Chr01G914	8.41317739	10.04130921	8.971204714	7.435580628	7.946122153	23.05116867	10.49424827	13.76868422	7.884047778
mikado.Chr01G915	404.0075076	394.8042534	415.198299	484.854495	419.0630082	313.8066034	485.1860549	465.087154	461.8195098
mikado.Chr01G916	14.44290183	15.72809495	15.19429603	17.1220449	17.03979006	17.90079031	16.80213178	16.79156491	16.63361794
mikado.Chr01G917	14.09370989	18.00290571	16.56166051	15.12302857	17.83581025	15.75197859	20.03161261	18.12542574	20.03894105
mikado.Chr01G918	209.3294641	184.4368222	207.2616527	238.2752199	243.3761572	91.20514087	199.0734073	218.0745077	205.5040745
mikado.Chr01G92	0	0	0	0	0.269757316	0	0	0	0
mikado.Chr01G920	26.39535686	29.85506843	27.80357999	29.32404825	33.79255786	35.13793513	28.03105094	28.81904977	35.84992441
mikado.Chr01G921	0.84874538	0.976592829	0.963584389	0.635691892	0.605980156	1.502613286	0.884775711	0.887048711	0.711473051
mikado.Chr01G922	22.61896887	22.91323482	26.70187103	29.56336113	27.70080769	18.33864246	24.49440819	24.76516233	26.91022829
mikado.Chr01G923	96.3007075	100.1850045	108.6124655	109.6633112	98.61744137	126.7033764	109.405515	110.5187828	93.87094802
mikado.Chr01G924	11.43103171	10.99422678	12.11715629	12.63200849	12.85515268	8.713919636	11.3168045	9.896511097	12.10315031
mikado.Chr01G925	11.71542024	13.90278386	13.39577802	11.75969993	12.6466972	38.89026658	15.93605731	17.39191584	10.24690474
mikado.Chr01G926	5.629454286	6.430996908	6.368558853	6.262567794	6.431698305	4.74853172	5.801864513	6.160834885	6.135259584
mikado.Chr01G927	30.07152226	28.37020348	29.41346667	29.37137587	30.46332466	40.33453793	30.98283954	30.04975872	27.42735503
mikado.Chr01G928	30.40628876	28.6741824	29.85746783	36.85653538	32.98219819	37.18651451	36.40171959	34.21337819	35.39483772
mikado.Chr01G929	286.3606076	312.8022443	309.9740764	345.6681413	318.3107704	389.800095	324.1901912	380.7502463	300.0609074
mikado.Chr01G93	26.27737338	27.89749774	31.57915052	33.93569998	28.30248135	32.48703874	31.75517219	30.81942841	33.66261831
mikado.Chr01G930	31.23574985	31.07398315	31.63517631	31.19024905	28.51551499	26.15448865	27.78732467	28.1779568	31.74900917
mikado.Chr01G931	0	0	0	0	0	0	0	0	0
mikado.Chr01G932	6.750008644	7.209369708	6.477423431	5.803077804	6.721578945	5.526978132	6.227103734	6.214696366	6.330763368
mikado.Chr01G933	0	0	0	0	0	0	0	0	0
mikado.Chr01G934	0	0	0	0	0	0	0	0	0
mikado.Chr01G935	6.672629065	9.407577906	10.01519942	5.559367508	6.351030755	9.605385728	7.172355982	7.583464332	6.007263196
mikado.Chr01G936	10.93240177	12.25669441	11.78078699	11.16811796	9.703111449	8.731559384	10.36178492	10.12738106	12.90834556
mikado.Chr01G937	233.2957316	240.1089944	263.4228301	320.2318575	376.0890529	118.4135979	278.1785216	294.7153652	331.1732231
mikado.Chr01G938	7.915905092	7.391329533	7.341676578	8.908866059	8.047775625	9.371102113	9.354469578	7.953855054	10.67082426
mikado.Chr01G939	4.413864324	4.780174282	5.513615284	4.955598491	5.57897608	5.75229859	3.924153328	4.571144802	5.302943425
mikado.Chr01G94	23.85861063	25.27995401	28.19428049	32.88230022	24.63496135	18.73256483	27.52404009	28.31489976	25.08363438
mikado.Chr01G940	142.0278292	153.3884521	169.6985952	187.6686978	141.9490146	247.5669957	238.5698458	240.6052331	180.4845548
mikado.Chr01G941	19.91370559	23.14087204	22.74033272	21.87914721	19.74926102	19.18226357	23.76354834	24.87339453	24.77112407
mikado.Chr01G942	0.884226572	0.804933572	0.967766001	0.860853223	0.72933712	1.277789872	0	0.728933238	0.555053594
mikado.Chr01G943	29.29730136	27.76525033	26.67745674	24.88089145	28.58175106	15.24410786	19.58743448	21.26546429	19.89687107
mikado.Chr01G944	3.30707463	3.586646425	3.546271625	4.652030635	6.644602061	5.637285044	2.583780776	2.607830134	2.3015342
mikado.Chr01G946	0.47301415	0.732457055	0.671168196	0.718854038	0.517526494	1.013803757	0.472167236	0.769531233	0.508350055
mikado.Chr01G947	0	0	0.306367216	0	0.747251457	0.695671075	0.416502852	0	0.482782657
mikado.Chr01G948	3.44986878	5.069378445	4.97624019	3.537374177	3.757194506	6.08380881	5.315052979	5.381164376	5.570558748
mikado.Chr01G949	0	0	0	0	0	0.421308889	0	0	0
mikado.Chr01G95	4.464608765	7.345174502	6.261645488	4.887383896	4.655674485	12.65421782	5.975096898	6.192234025	4.818901526
mikado.Chr01G950	12.25860406	12.90894459	14.33309646	12.85543698	11.98674675	11.7691934	16.76519847	16.16314814	14.58537657
mikado.Chr01G951	56.11778753	60.88767946	58.29636439	67.18426674	55.47775673	59.77741141	71.06185217	73.83904205	57.02941639
mikado.Chr01G96	1.497683817	1.893110735	1.643778873	1.193083393	1.623429428	1.23178872	1.315919774	1.178195842	1.423385059
mikado.Chr01G97	5.830582781	6.866038997	5.905271368	5.952510455	6.749512194	9.646090049	6.283184821	5.496689497	4.927390082
mikado.Chr01G98	4.628001988	4.509626937	4.85932955	3.965849555	4.373139458	6.647672064	4.846357243	4.841164956	3.64917713
mikado.Chr01G99	0.748840781	1.179691481	0.666768985	0.749166533	0.815749553	1.050056721	0	0.697708801	0.282821867
mikado.Chr02G1	1.749580434	1.001947786	0.493830494	0.622705779	1.069186769	0.267046601	0.708770447	0.645159451	0.853056257
mikado.Chr02G10	0	0	0	0	0	0	0	0	0
mikado.Chr02G101	0	0	0	0	0	0	0	0	0.310417295
mikado.Chr02G102	0	0	0	0	0	0	0	0	0
mikado.Chr02G103	0	0	0	0	0	0	0	0	0
mikado.Chr02G104	0	0	0	0	0	0	0	0	0
mikado.Chr02G105	0	0	0	0	0	0	0	0	0
mikado.Chr02G106	0	0	0	0	0	0	0	0	0
mikado.Chr02G108	15.54421813	16.38249402	15.96945641	17.46722852	13.48539923	12.33740135	25.44349822	23.86579985	25.13328801
mikado.Chr02G109	0.353480218	0.315591337	0.616597854	0	0.375435886	1.672380661	0.461568563	0.281224375	0.341524378
mikado.Chr02G11	0	0	0	0	0	0	0	0	0
mikado.Chr02G110	2.502163733	3.35357506	2.944721004	2.027760287	2.439752604	8.992072587	2.703566051	2.641842385	2.212519143
mikado.Chr02G111	0	0	0	0	0	0.265527024	0	0	0
mikado.Chr02G112	3.510152752	3.184220458	3.310397516	3.01980029	2.465257156	6.878104472	3.390811963	3.879094333	2.639811768
mikado.Chr02G113	5.697431902	5.764346384	4.737699457	5.276518242	6.841233339	4.238459493	5.651667085	4.348577876	4.475477863
mikado.Chr02G114	0.954150432	1.228393269	0.729674837	0.950039496	1.286229266	2.688423608	0.685114036	0.869824672	0.665999327
mikado.Chr02G115	17.74427078	14.63333882	16.06040083	12.37540086	16.44917433	8.597765518	16.15919534	14.31186639	16.87174346
mikado.Chr02G117	5.243272421	8.901854416	6.903555745	8.198850742	7.522602636	2.611704534	7.676668033	5.928918562	6.210393549
mikado.Chr02G118	3.915406914	2.77772381	3.272976504	4.620128171	2.643889677	2.134009178	3.303105653	3.174643671	3.0446992
mikado.Chr02G119	2.150464002	2.025415381	2.180413922	1.948102606	2.870930521	2.198242407	1.882579928	2.002383082	2.018708654
mikado.Chr02G12	0	0	0	0	0	0	0	0	0
mikado.Chr02G121	0	0	0	0	0	0.422206271	0	0	0
mikado.Chr02G123	4.042054901	3.191470362	3.778553283	3.121779798	3.767802192	7.665217521	3.538160373	3.480574576	1.905004113
mikado.Chr02G125	8.289918981	9.665833444	9.052125164	9.22764476	9.125656563	7.115994682	7.930218215	7.530545132	8.601695653
mikado.Chr02G126	0.311101472	0.271872333	0.367476843	0.317587754	0.429379124	0	0	0.412579629	0
mikado.Chr02G127	0	0	0	0	0	0	0	0	0
mikado.Chr02G128	25.54356018	29.9969023	32.04050116	40.18531636	26.97039909	48.87825999	41.95065949	40.00397755	38.48849655
mikado.Chr02G129	1.30229821	1.507975311	1.547652095	0.853260557	1.233404051	2.531949151	1.481257429	1.59745693	0.95267862
mikado.Chr02G13	0	0	0	0	0	0	0	0	0
mikado.Chr02G130	1.305388973	1.820636095	1.727409056	1.744500773	1.014642852	2.132775455	1.363841704	1.61131515	1.437679358
mikado.Chr02G131	94.5276932	95.36009118	99.82357452	66.78445878	60.26888187	69.79796728	70.78932809	70.55982193	52.28506396
mikado.Chr02G132	46.07871886	38.3158057	43.12854677	45.82172698	34.76627221	47.45338333	44.21690398	42.24157122	44.44101643
mikado.Chr02G133	1338.625233	1053.571483	1186.783374	1194.241563	1226.632825	667.241086	945.4035722	969.7418923	1047.931495
mikado.Chr02G134	19.47634629	17.17721335	20.35209762	18.3841991	17.33508657	18.96089387	16.07842791	16.62704955	16.01251728
mikado.Chr02G135	0.693500225	1.06973617	0.83511735	1.035875404	0.82198472	1.801496336	1.031038635	1.227276223	0.525682721
mikado.Chr02G136	154.4457547	149.6303463	152.3301484	191.3447239	171.608665	127.8832393	193.5081511	187.8898587	193.262784
mikado.Chr02G137	81.12260552	69.7825486	71.85420809	78.48920475	74.90979156	74.10164911	80.23421512	82.40196646	69.98599693
mikado.Chr02G138	49.95572296	40.40279929	45.49250512	56.90832787	38.11604867	140.2391777	65.29125997	77.33989518	33.59171942
mikado.Chr02G139	0.493172329	0.415996781	0.285720892	0.245944214	0.366274162	0.950541151	0	0	0.379028214
mikado.Chr02G14	0	0.353119864	0	0.270411172	0	0.167248021	0	0	0
mikado.Chr02G140	171.7572037	211.08002	231.0192369	209.4164205	157.1115441	403.2698513	229.3861629	270.0752753	154.2936616
mikado.Chr02G141	4.082619332	4.037995637	3.892582778	4.465191858	4.829019939	3.040766322	3.731925437	3.460654721	4.477986538
mikado.Chr02G142	0	0	0	0	0	0	0	0	0
mikado.Chr02G144	0	0	0	0	0	0	0	0	0
mikado.Chr02G145	0	0	0	0	0	0	0	0	0
mikado.Chr02G146	19.01045409	22.13710568	24.24451514	26.59586859	23.00885105	19.35302432	27.10130006	26.95027356	32.62088294
mikado.Chr02G147	16.37917066	18.17615082	17.19076317	17.48884823	18.94896789	17.97512229	16.60078477	16.40947746	17.94851199
mikado.Chr02G148	160.3177409	142.5984866	163.5297252	164.3416424	168.3380961	180.516291	182.4487274	178.7712302	184.3626124
mikado.Chr02G149	16.45299039	17.0986477	17.11400277	16.7253781	15.67012146	20.00171793	18.79844398	17.3435445	16.71233713
mikado.Chr02G15	0	0	0	0	0	0	0	0	0
mikado.Chr02G150	3.082873099	3.471325472	3.306097866	3.021385157	3.861080777	3.656976402	2.99012841	2.984975728	2.924303633
mikado.Chr02G151	22.81768768	20.09177136	24.20328716	25.40204532	21.62700217	15.39463414	22.08068874	18.89113581	23.49501762
mikado.Chr02G152	35.48147938	33.64677472	37.47495116	37.18930336	32.06778666	39.51533315	36.24148013	39.31076084	34.01846028
mikado.Chr02G153	8.337786905	8.998939881	8.916968983	9.942079947	9.164511365	9.272609787	7.578826054	8.121720439	8.760587001
mikado.Chr02G154	18.00998393	15.71882566	17.21196786	18.98987649	17.32578414	14.4638866	12.93438467	14.92979634	14.65325548
mikado.Chr02G155	20.47421732	20.30373017	18.7401499	16.04293722	22.07685529	35.23520725	14.83895214	13.70937907	15.75945742
mikado.Chr02G156	729.3364082	644.4021624	695.4144739	693.4334443	702.811348	356.0858625	540.4594965	528.8452516	584.2407883
mikado.Chr02G157	13.80089816	16.76365354	14.96521062	17.45276266	15.41904476	19.49566828	17.98999497	17.94042739	17.77419462
mikado.Chr02G158	18.35082371	17.95506629	16.99846548	19.80098142	18.37055732	13.52012559	17.78535446	18.69190102	18.81078512
mikado.Chr02G16	1.210209035	1.31751754	0.926063815	1.000867498	1.231965665	0.704546769	0.719902089	1.23879175	1.254381763
mikado.Chr02G160	4.005927592	4.338588887	3.493209085	5.956726221	6.844400168	2.048706664	4.333346892	6.037887676	6.469202759
mikado.Chr02G162	1.018626837	0.645181387	1.674601067	1.025025239	0.397784433	0.95034916	0.807002378	0.937465384	1.224792638
mikado.Chr02G163	0	0.359852722	0	0.259884512	0	0.203038072	0.299024365	0	0
mikado.Chr02G164	1.235283569	1.132753843	1.401773991	1.19331199	1.406660756	3.017440783	1.395993722	1.418262802	1.573319481
mikado.Chr02G165	3.768405673	3.390428894	3.239503081	4.207552489	3.580240642	6.241177093	2.329470239	3.438863314	2.896941171
mikado.Chr02G166	5.728964224	6.873047738	5.330185813	5.996880608	5.868385917	6.741233055	6.228528757	6.910496444	6.751427498
mikado.Chr02G168	49.85191572	44.27350569	56.0898857	58.97879793	60.76944646	39.93091288	51.82932251	41.74461285	56.83020844
mikado.Chr02G169	16.06275704	20.56355561	21.18181295	27.61331239	22.46488489	26.09572931	32.02277094	29.71200214	28.86963853
mikado.Chr02G171	6.687877656	7.148857503	7.222596098	8.259261423	7.644566672	9.216208387	8.507359747	7.988037361	9.444530836
mikado.Chr02G172	11.20479485	11.49016487	11.61348146	10.29939653	10.89964781	15.98503204	12.18107428	11.97035977	11.65622847
mikado.Chr02G173	1.253829274	1.686903238	2.172296011	0.711779795	1.345487711	2.152115394	1.476595495	1.531487977	0.695560252
mikado.Chr02G174	1.521364632	1.713820594	1.497584633	1.247766918	1.542087602	1.319068034	1.307750328	1.343958287	1.493306718
mikado.Chr02G176	79.68436673	72.48782967	79.60913548	103.3413563	107.1465014	51.96948024	90.69657786	89.71880619	96.06782902
mikado.Chr02G178	0	0	0	0	0	0	0	0	0
mikado.Chr02G18	1.272276878	1.087404878	1.280229091	0.741321798	0.951304111	1.836738145	0.992322251	1.151227467	0.984669747
mikado.Chr02G180	14.36923883	14.32738087	15.84780169	13.89415249	13.55412894	16.08979466	14.76792426	15.82583761	15.47177883
mikado.Chr02G181	56.87466024	53.54158629	54.14349116	49.68326106	54.93232621	61.8289695	48.80113415	49.69379738	45.99385085
mikado.Chr02G182	0	0.973254082	0	0	0.913169042	0	0.245636931	1.540485179	0.505038261
mikado.Chr02G183	0	0	0	0	0	0	0	0	0
mikado.Chr02G184	9.006157344	10.76803278	8.582902952	7.598563738	10.51658599	8.788915053	6.461718086	12.05610454	11.0082043
mikado.Chr02G186	4.144850677	5.29209294	5.213995716	4.942243971	4.665893622	13.54692688	3.128597435	3.843554361	1.900721218
mikado.Chr02G187	0	0	0	0	0	0	0	0	0
mikado.Chr02G188	9.582040564	7.053962211	7.122711618	9.847945174	16.51795707	5.152764035	9.334476042	9.110787315	7.174391861
mikado.Chr02G189	0	0	0	0	0	0	0	0	0
mikado.Chr02G19	13.05459899	13.40037096	12.74602288	15.29802932	14.00106524	10.56564805	16.0725704	14.95776368	17.78798743
mikado.Chr02G190	0	0	0	0	0	0	0	0	0
mikado.Chr02G191	0	0	0	0	0	0	0	0	0
mikado.Chr02G192	0	0	0	0	0	0.146903327	0	0	0
mikado.Chr02G193	17.89501454	17.79196973	19.20320644	23.24439023	19.50832877	18.09672754	23.26458964	23.61912484	26.31735452
mikado.Chr02G194	2.343545914	2.869195902	3.046834855	2.098222066	3.015435754	4.001280363	2.026853993	3.009563311	1.586175522
mikado.Chr02G195	6.895931896	9.268312376	8.442488451	7.989366634	8.502548906	11.02940482	8.625452486	7.998516751	6.887930821
mikado.Chr02G196	0	0	0	0	0	0	0	0	0
mikado.Chr02G197	0	0	0	0	0	0	0	0	0
mikado.Chr02G198	0.684790611	0.511844526	0.381946205	0.272837968	0.710362123	0	0	0.331832478	0.290252254
mikado.Chr02G199	3.396471086	3.257087341	3.728209715	3.257530341	5.233862092	1.578579326	3.328820888	4.587060428	5.136169245
mikado.Chr02G2	71.78745613	66.59799877	67.1748726	50.46060618	50.86117191	46.95563553	62.52236922	59.94378368	49.7837958
mikado.Chr02G20	9.15715707	9.632550136	10.24673693	9.600636526	9.641047665	9.841161188	8.911912984	9.444627948	9.561290909
mikado.Chr02G201	1.350492011	1.627775139	1.569226297	1.140176593	1.538192381	2.388634642	1.288414258	1.445324105	1.052842936
mikado.Chr02G202	8.682267714	10.05120816	9.116958622	11.57147121	11.62206033	10.37849976	11.32414877	12.39043769	12.39878776
mikado.Chr02G204	33.23080971	32.1286837	34.24463038	36.61297612	31.93486427	41.78164151	35.4854874	36.47911856	33.87715418
mikado.Chr02G205	11.8822177	12.49465847	12.74102629	14.1545442	13.41409039	14.55942937	12.12059671	13.12731526	12.58177759
mikado.Chr02G206	117.521012	128.9960229	146.1745602	93.75384266	85.81835324	155.6506986	109.0776732	123.192111	57.10712524
mikado.Chr02G207	3.561479038	5.208228274	4.420878212	3.426967218	2.803078563	8.635615566	4.491492554	5.213931824	2.464219214
mikado.Chr02G208	2.419192365	2.944111262	3.016321611	2.181605665	3.065800887	3.781649963	2.547816692	2.794788323	2.662289302
mikado.Chr02G209	52.57029304	58.16854606	63.79016167	62.06920695	59.0107114	58.40363932	68.00588461	65.05187432	60.81272426
mikado.Chr02G21	21.78394982	22.5272755	22.33412516	26.58861984	19.17418721	33.06074049	25.15494495	25.56072709	21.75112784
mikado.Chr02G210	1.234858462	1.558157858	2.404543798	2.390908121	2.151098216	2.769366493	1.867413979	2.048855929	1.576681547
mikado.Chr02G213	0	0	0	0	0	0	0	0	0
mikado.Chr02G214	0.395513917	0.695972003	0.601640945	0	0.33872405	0.436068054	0.332934768	0.301153522	0.352260429
mikado.Chr02G215	0.401111344	0.493867092	0.440084363	0.242607115	0.353676114	0.28076119	0.414038643	0.366137448	0
mikado.Chr02G216	0	0	0	0	0	0	0	0	0
mikado.Chr02G218	2.246576468	2.359409237	2.597504552	1.962141895	1.693125637	3.176727559	2.429705433	2.653076343	1.9474174
mikado.Chr02G219	23.0039521	22.39698273	21.84867431	16.88353211	18.6328543	17.45614948	19.98010806	22.10072193	19.96090604
mikado.Chr02G22	6.592501515	5.970648658	6.673799065	5.787655711	5.961222921	10.32005258	7.327961295	6.524659378	6.839036176
mikado.Chr02G220	14.63565673	14.95714847	16.58476201	17.38138853	17.42775473	12.02896993	15.30703671	12.26465527	16.81291465
mikado.Chr02G221	2.994854575	2.760681938	2.25911629	2.69350036	2.296109969	1.504889451	2.023529625	2.771855771	2.280220269
mikado.Chr02G222	12.56039265	12.64477352	13.42623173	14.107934	12.24889221	9.658211821	13.90607341	13.71094768	14.50968471
mikado.Chr02G223	8.466081193	9.50868901	9.358873179	8.001956784	9.088515051	11.89569017	9.407275685	8.920441005	8.878541331
mikado.Chr02G224	17.74217795	14.08122477	14.76783629	15.35983505	17.84759873	14.61078068	14.9245276	15.26298556	17.53368673
mikado.Chr02G225	2.071687322	1.477235944	1.415765044	0.81512884	1.014075723	4.858683616	1.788039681	1.73447702	0.799095217
mikado.Chr02G226	36.43381211	34.10631597	32.85392627	33.53422143	30.73994163	31.45474408	40.2476942	35.45072493	39.58663419
mikado.Chr02G227	0.741531651	1.181799077	0.723469136	1.448795001	3.016514814	0	0	1.633410428	0
mikado.Chr02G228	93.14683593	89.80517092	86.7103622	101.7992328	96.94694784	82.01136633	93.70354727	87.28398589	99.25048697
mikado.Chr02G229	3.216073593	2.603451173	2.94135847	4.75716559	4.528790283	1.639971793	2.856117597	3.461625809	4.245688851
mikado.Chr02G23	40.63253971	35.61920931	38.66359125	34.9430886	33.52634943	21.91519435	29.85173548	27.56964853	29.35437197
mikado.Chr02G230	5.354675199	5.934987501	5.459674134	4.651105024	5.827380571	9.932638715	6.371213175	6.626795561	4.661184816
mikado.Chr02G231	2.678588676	3.561333695	3.013957779	2.55695279	3.088737126	2.686555602	2.969002057	3.361903872	4.368216669
mikado.Chr02G232	13.53166575	10.12553984	11.82563103	9.047175045	10.85893252	7.117960817	9.050553835	11.67170506	11.91969209
mikado.Chr02G233	3.856543723	5.284032278	5.286007916	3.97432497	3.052280714	5.601220516	3.999854462	4.798706561	4.752316184
mikado.Chr02G234	12.61358851	14.83251975	12.48947986	9.43866373	9.975057189	11.37331058	11.89705844	10.70365272	11.04795319
mikado.Chr02G235	71.91285248	62.17545701	65.62314872	38.95639028	52.27190106	13.48423883	54.08375628	57.21712672	64.39121095
mikado.Chr02G236	5.469663759	6.379712706	5.97476988	5.672449248	6.638887483	5.216147525	7.087579972	5.904712909	6.610670708
mikado.Chr02G237	19.53657501	19.20663373	20.61481554	20.54232567	21.76723987	18.70157884	20.95462421	19.47125372	19.78023238
mikado.Chr02G238	3.284677029	2.805545762	4.128971121	4.322051731	5.778938698	6.134289763	1.734755137	1.714192891	1.492327035
mikado.Chr02G239	36.20747264	38.41414109	39.07967907	41.42931246	37.83946958	28.88200172	37.20720949	36.14174019	34.60484779
mikado.Chr02G24	2.395908467	2.912492635	3.530935969	3.414489324	2.091284548	3.992733188	1.871655094	2.674987625	4.292153293
mikado.Chr02G240	10.96057722	11.27736246	10.44878761	6.583507956	8.958352543	6.144170212	8.893177789	9.171635056	9.183548912
mikado.Chr02G241	2.054826257	2.078523789	1.964030394	1.944774692	2.553648045	1.975795421	1.46975024	1.298402631	1.28685231
mikado.Chr02G242	6.032222081	9.058500571	5.483176968	4.406213987	6.690786244	2.675383122	5.272183965	5.822881299	4.044883253
mikado.Chr02G243	11.74156148	8.468908662	9.867689322	8.498040568	10.18036532	3.617106176	8.235247225	7.443377647	8.902767335
mikado.Chr02G246	1.300863898	1.593195932	1.183822102	0.897841958	0.410806745	3.187733646	2.189957911	2.332096822	1.455721957
mikado.Chr02G247	869.2874703	651.6518505	642.681124	459.8000345	651.1011564	332.4161479	638.0854418	427.0563785	411.996339
mikado.Chr02G248	21.3758135	22.39951541	21.31430456	21.36611566	18.37873415	14.45996428	23.60961293	24.37982428	22.69859048
mikado.Chr02G249	0.941808805	0.856046052	0.688191277	0.597026443	0.715628626	1.127272128	0.744247862	0.588292708	0.668170815
mikado.Chr02G250	15.54448086	15.89825656	15.41002676	15.23912798	14.50705651	14.43714859	16.79950603	16.12357327	16.6103753
mikado.Chr02G251	0.810918772	0.829706736	0.704548215	0.589037816	0.837378366	0.421213604	0.893785766	0.572687459	0.947494515
mikado.Chr02G252	146.8704222	155.7550427	159.9786069	185.5487244	180.9665131	134.8595346	162.9649543	161.3972819	185.0586557
mikado.Chr02G254	8.187719708	9.150962651	9.450639748	9.851988473	8.079425514	9.841305537	10.60953933	10.56482427	11.18384345
mikado.Chr02G255	22.64094024	26.54487925	27.26129864	18.94059662	16.40511255	39.11388116	24.19430451	28.7995676	14.78831687
mikado.Chr02G256	11.83828511	10.81110243	11.2592197	9.294332657	10.31292297	15.96754019	10.20445209	11.45090189	9.634161426
mikado.Chr02G258	48.51817653	40.68312265	46.03594735	43.59285493	48.47627709	40.02164519	51.80248372	49.1305857	50.13925522
mikado.Chr02G259	1.068398156	0.930801888	0.527391162	1.273349304	1.011367792	0.221845413	0.470588907	0.412005339	0.489447935
mikado.Chr02G26	1.430597009	1.853913773	1.901891273	1.666358563	1.002274253	0.955746253	1.348845523	1.34808518	1.199096495
mikado.Chr02G260	5.734283133	4.781859607	5.528027167	4.621003777	4.669418695	16.93774411	5.886045819	7.007991847	3.367093397
mikado.Chr02G261	0	0	0	0	0	0	0	0	0
mikado.Chr02G262	30.04448344	32.44898194	33.35357756	41.67654355	43.83753313	18.78293557	26.53809906	23.695891	27.4491631
mikado.Chr02G263	2.684973171	3.449058714	2.871661861	2.80057226	2.738760335	2.966501895	3.180930248	3.174747749	3.574884294
mikado.Chr02G265	25.53831006	27.03363594	25.33607286	26.3565751	28.92423829	20.07476855	25.59033424	25.45510893	29.12852867
mikado.Chr02G266	0.357370452	0.686310469	0.535357164	0	0.477191095	0.398201651	0	0.299172317	0.425081901
mikado.Chr02G267	15.11740756	12.27095774	14.19647046	16.56463298	13.27673054	13.45340216	16.39963531	15.19484118	16.63584951
