"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Direction","GeneRatio_num","Description_wrap"
"GO:0004816","asparagine-tRNA ligase activity","2/179","24/85133",0.0833333333333333,39.6336126629423,8.68888833401242,0.00117695995287144,0.0211959787876211,0.0188876731192862,"TRINITY_DN186112_c0_g1_i1/TRINITY_DN186112_c0_g1_i2",2,"Up",0.0111731843575419,"asparagine-tRNA ligase activity"
"GO:0071072","negative regulation of phospholipid biosynthetic process","3/179","98/85133",0.0306122448979592,14.5592862843461,6.16498504952442,0.00120046592172322,0.0214245314498532,0.0190913357110464,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"negative regulation of phospholipid
biosynthetic process"
"GO:0005811","lipid droplet","5/179","375/85133",0.0133333333333333,6.34137802607076,4.75838542680559,0.00124981677902031,0.0221061342789217,0.0196987099475287,"TRINITY_DN129879_c0_g1_i1/TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN188088_c0_g2_i1/TRINITY_DN24133_c0_g1_i1",5,"Up",0.0279329608938547,"lipid droplet"
"GO:0006421","asparaginyl-tRNA aminoacylation","2/179","25/85133",0.08,38.0482681564246,8.50420539734831,0.00127753750180052,0.0223964760271401,0.019957432608472,"TRINITY_DN186112_c0_g1_i1/TRINITY_DN186112_c0_g1_i2",2,"Up",0.0111731843575419,"asparaginyl-tRNA aminoacylation"
"GO:0046471","phosphatidylglycerol metabolic process","3/179","105/85133",0.0285714285714286,13.5886671987231,5.92481013536403,0.00146375245097841,0.0254359088191951,0.0226658620525466,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"phosphatidylglycerol metabolic
process"
"GO:0022622","root system development","5/179","401/85133",0.0124688279301746,5.93021635854498,4.5425054129569,0.00167583749645736,0.0286192593145003,0.0255025361302994,"TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4",5,"Up",0.0279329608938547,"root system development"
"GO:0048364","root development","5/179","401/85133",0.0124688279301746,5.93021635854498,4.5425054129569,0.00167583749645736,0.0286192593145003,0.0255025361302994,"TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4",5,"Up",0.0279329608938547,"root development"
"GO:0048367","shoot system development","5/179","409/85133",0.0122249388753056,5.8142219065441,4.479871434466,0.00182607245959948,0.0309183721578339,0.0275512686886939,"TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4",5,"Up",0.0279329608938547,"shoot system development"
"GO:0046473","phosphatidic acid metabolic process","3/179","116/85133",0.0258620689655172,12.3000866884993,5.59034871838193,0.00194595009149371,0.0326688739936359,0.0291111356238621,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"phosphatidic acid metabolic process"
"GO:0006654","phosphatidic acid biosynthetic process","3/179","124/85133",0.0241935483870968,11.5065327085961,5.37426185790568,0.00235194346382329,0.0389512312365307,0.0347093253187715,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"phosphatidic acid biosynthetic
process"
