ID,log2FoldChange,lfcSE,CI_lower,CI_upper
mikado.Chr02G336,-0.486849545820589,0.386690999500238,-1.24476390484106,0.271064813199877
mikado.Chr02G326,0.136181700633538,0.174985502897584,-0.206789885045728,0.479153286312803
mikado.Chr02G322,-0.141555291888304,0.198272119058603,-0.530168645243167,0.247058061466559
mikado.Chr02G323,-0.286525664197965,0.25827478869532,-0.792744250040793,0.219692921644863
mikado.Chr02G325,0.119213567294237,0.336429397996972,-0.540188052779828,0.778615187368301
mikado.Chr02G327,0.147455715603763,0.103653282092528,-0.055704717297591,0.350616148505117
mikado.Chr02G333,-0.281264254656101,0.295530863866704,-0.860504747834842,0.297976238522639
mikado.Chr02G330,-0.192059990899315,0.247065315051918,-0.676308008401075,0.292188026602445
mikado.Chr02G334,-0.434787609097027,0.377510825553811,-1.1747088271825,0.305133608988442
mikado.Chr02G331,-0.06959766896072,0.140696471947566,-0.34536275397795,0.20616741605651
mikado.Chr02G335,-0.044002847819027,0.187717300077871,-0.411928755971655,0.323923060333601
mikado.Chr02G341,1.02728545950341,0.307979512889576,0.423645614239842,1.63092530476698
mikado.Chr02G337,0.102611541174739,0.176197716158232,-0.242735982495395,0.447959064844873
mikado.Chr02G343,0.185457475594299,0.157836157446027,-0.123901392999914,0.494816344188513
mikado.Chr02G338,0.158685486941026,0.385328394841695,-0.596558166948696,0.913929140830747
mikado.Chr02G344,0.212707921205841,0.17256334146674,-0.125516228068968,0.550932070480651
mikado.Chr02G339,-0.073209559843595,0.150732090528972,-0.36864445728038,0.22222533759319
mikado.Chr02G345,-0.0999491865645234,0.195650665447832,-0.483424490842275,0.283526117713228
mikado.Chr02G340,-0.154507228638657,0.127713391713546,-0.404825476397208,0.0958110191198934
mikado.Chr02G346,0.242998478920264,0.260237744916353,-0.267067501115788,0.753064458956316
mikado.Chr02G350,0.893479136020317,0.469928772473381,-0.0275812580275101,1.81453953006814
mikado.Chr02G347,0.0675771521501476,0.113486229413504,-0.15485585750032,0.290010161800615
mikado.Chr02G348,0.176263359221925,0.363146649873234,-0.535504074529613,0.888030792973463
mikado.Chr02G353,0.178063721238085,0.239723196297107,-0.291793743504246,0.647921185980415
mikado.Chr02G354,-0.383978131004317,0.263456329341471,-0.900352536513601,0.132396274504966
mikado.Chr02G355,0.877961002411327,0.209545790017137,0.467251253977739,1.28867075084491
mikado.Chr02G359,0.183732170006865,0.281316387484618,-0.367647949462987,0.735112289476717
mikado.Chr02G360,0.00444777705464606,0.42118656121571,-0.821077882928146,0.829973437037438
mikado.Chr02G362,-0.0295018267799861,0.270211729001573,-0.559116815623069,0.500113162063096
mikado.Chr02G363,-0.166757266912658,0.328929620670811,-0.811459323427447,0.477944789602132
mikado.Chr02G364,-0.00663070993809422,0.401082932876617,-0.792753258376264,0.779491838500076
mikado.Chr02G365,-0.0487350825222838,0.506300194326099,-1.04108346340144,0.94361329835687
mikado.Chr02G358,0.0908626508373982,0.121118352305213,-0.146529319680819,0.328254621355616
mikado.Chr02G368,-0.012155713188532,0.166551239817062,-0.338596143229974,0.314284716852909
mikado.Chr02G366,0.155534091668129,0.205935059163797,-0.248098624292914,0.559166807629172
mikado.Chr02G367,0.502516262619968,0.116593069343425,0.273993846706855,0.731038678533081
mikado.Chr02G372,-0.213094279372738,0.190727205901913,-0.586919602940487,0.160731044195011
mikado.Chr02G374,-0.0826148946282456,0.506396446809162,-1.0751519303742,0.909922141117712
mikado.Chr02G376,-0.600271435899344,0.421786758537546,-1.42697348263293,0.226430610834247
mikado.Chr02G377,0.379206247623445,0.974076990623251,-1.52998465399813,2.28839714924502
mikado.Chr02G378,-0.0784439918178515,0.267850023215079,-0.603430037319406,0.446542053683703
mikado.Chr02G385,0.129947401729526,0.114570525833576,-0.0946108289042825,0.354505632363335
mikado.Chr02G386,-0.042859358594491,0.143294496835695,-0.323716572392452,0.23799785520347
mikado.Chr02G387,-0.159282106541032,0.130450284418524,-0.414964664001339,0.0964004509192747
