ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Direction
GO:1902413	negative regulation of mitotic cytokinesis	11/4589	62/85133	0.17741935483871	3.29140159849289	4.30819286968227	0.000437100395576413	0.040490210901118	0.0391818707905443	TRINITY_DN105394_c0_g1_i1/TRINITY_DN110663_c0_g1_i1/TRINITY_DN125122_c0_g1_i1/TRINITY_DN125243_c0_g1_i1/TRINITY_DN163194_c0_g1_i1/TRINITY_DN167938_c0_g1_i1/TRINITY_DN168287_c0_g1_i1/TRINITY_DN176007_c0_g1_i1/TRINITY_DN191652_c0_g1_i1/TRINITY_DN88634_c0_g1_i1/TRINITY_DN91776_c0_g1_i1	11	Down
GO:1903437	negative regulation of mitotic cytokinetic process	11/4589	62/85133	0.17741935483871	3.29140159849289	4.30819286968227	0.000437100395576413	0.040490210901118	0.0391818707905443	TRINITY_DN105394_c0_g1_i1/TRINITY_DN110663_c0_g1_i1/TRINITY_DN125122_c0_g1_i1/TRINITY_DN125243_c0_g1_i1/TRINITY_DN163194_c0_g1_i1/TRINITY_DN167938_c0_g1_i1/TRINITY_DN168287_c0_g1_i1/TRINITY_DN176007_c0_g1_i1/TRINITY_DN191652_c0_g1_i1/TRINITY_DN88634_c0_g1_i1/TRINITY_DN91776_c0_g1_i1	11	Down
GO:0031029	regulation of septation initiation signaling	14/4589	93/85133	0.150537634408602	2.79270438660003	4.1288335948895	0.000455711260592888	0.0413945102340491	0.0400569499474648	TRINITY_DN105394_c0_g1_i1/TRINITY_DN110663_c0_g1_i1/TRINITY_DN117687_c0_g2_i1/TRINITY_DN125243_c0_g1_i1/TRINITY_DN158680_c0_g1_i1/TRINITY_DN163194_c0_g1_i1/TRINITY_DN167938_c0_g1_i1/TRINITY_DN168287_c0_g1_i1/TRINITY_DN176007_c0_g1_i1/TRINITY_DN191652_c0_g1_i1/TRINITY_DN69468_c0_g1_i1/TRINITY_DN880_c0_g1_i1/TRINITY_DN880_c0_g2_i1/TRINITY_DN91776_c0_g1_i1	14	Down
GO:0099022	vesicle tethering	14/4589	93/85133	0.150537634408602	2.79270438660003	4.1288335948895	0.000455711260592888	0.0413945102340491	0.0400569499474648	TRINITY_DN104208_c0_g1_i1/TRINITY_DN114697_c0_g1_i1/TRINITY_DN134497_c0_g1_i1/TRINITY_DN139707_c0_g6_i1/TRINITY_DN150658_c0_g1_i1/TRINITY_DN152631_c0_g1_i1/TRINITY_DN154860_c0_g1_i1/TRINITY_DN155770_c0_g1_i1/TRINITY_DN160701_c0_g1_i1/TRINITY_DN160778_c0_g1_i1/TRINITY_DN54549_c0_g1_i1/TRINITY_DN80140_c0_g1_i1/TRINITY_DN82355_c0_g1_i1/TRINITY_DN91154_c0_g1_i1	14	Down
GO:0016755	aminoacyltransferase activity	13/4589	83/85133	0.156626506024096	2.90566230929383	4.14607049221975	0.000486751749614791	0.0425745747830464	0.0411988836557438	TRINITY_DN114833_c0_g1_i1/TRINITY_DN149944_c0_g1_i1/TRINITY_DN149944_c0_g2_i1/TRINITY_DN156018_c0_g1_i1/TRINITY_DN163990_c0_g7_i1/TRINITY_DN183218_c1_g3_i2/TRINITY_DN187379_c3_g16_i1/TRINITY_DN187379_c3_g18_i1/TRINITY_DN187379_c3_g24_i1/TRINITY_DN187379_c3_g24_i4/TRINITY_DN187379_c3_g24_i5/TRINITY_DN187379_c3_g5_i1/TRINITY_DN187379_c3_g7_i1	13	Down
GO:0052866	phosphatidylinositol phosphate phosphatase activity	13/4589	83/85133	0.156626506024096	2.90566230929383	4.14607049221975	0.000486751749614791	0.0425745747830464	0.0411988836557438	TRINITY_DN126276_c0_g1_i1/TRINITY_DN137882_c0_g1_i1/TRINITY_DN142499_c0_g1_i1/TRINITY_DN148212_c0_g1_i1/TRINITY_DN151444_c0_g2_i1/TRINITY_DN157370_c0_g1_i1/TRINITY_DN163933_c0_g2_i1/TRINITY_DN167636_c0_g1_i1/TRINITY_DN167636_c1_g1_i1/TRINITY_DN170247_c0_g1_i1/TRINITY_DN190617_c1_g7_i1/TRINITY_DN190617_c1_g7_i4/TRINITY_DN54193_c0_g1_i1	13	Down
GO:0018202	peptidyl-histidine modification	6/4589	20/85133	0.3	5.56546088472434	4.87405611531517	0.000491455117204896	0.0425745747830464	0.0411988836557438	TRINITY_DN154293_c0_g1_i1/TRINITY_DN182326_c0_g1_i1/TRINITY_DN188416_c0_g2_i1/TRINITY_DN194232_c0_g2_i2/TRINITY_DN194232_c0_g2_i3/TRINITY_DN194829_c0_g2_i1	6	Down
GO:0031642	negative regulation of myelination	6/4589	20/85133	0.3	5.56546088472434	4.87405611531517	0.000491455117204896	0.0425745747830464	0.0411988836557438	TRINITY_DN148212_c0_g1_i1/TRINITY_DN157370_c0_g1_i1/TRINITY_DN167636_c0_g1_i1/TRINITY_DN167636_c1_g1_i1/TRINITY_DN190617_c1_g7_i1/TRINITY_DN190617_c1_g7_i4	6	Down
GO:0061118	regulation of positive chemotaxis to cAMP	6/4589	20/85133	0.3	5.56546088472434	4.87405611531517	0.000491455117204896	0.0425745747830464	0.0411988836557438	TRINITY_DN116441_c0_g1_i1/TRINITY_DN141078_c0_g1_i1/TRINITY_DN185944_c0_g1_i1/TRINITY_DN186950_c0_g1_i1/TRINITY_DN326822_c0_g1_i1/TRINITY_DN53553_c0_g1_i1	6	Down
GO:0042730	fibrinolysis	12/4589	73/85133	0.164383561643836	3.04956760806813	4.18167079523118	0.000505382502604687	0.0432124236576176	0.0418161220358643	TRINITY_DN114833_c0_g1_i1/TRINITY_DN149944_c0_g1_i1/TRINITY_DN149944_c0_g2_i1/TRINITY_DN163990_c0_g7_i1/TRINITY_DN183218_c1_g3_i2/TRINITY_DN187379_c3_g16_i1/TRINITY_DN187379_c3_g18_i1/TRINITY_DN187379_c3_g24_i1/TRINITY_DN187379_c3_g24_i4/TRINITY_DN187379_c3_g24_i5/TRINITY_DN187379_c3_g5_i1/TRINITY_DN187379_c3_g7_i1	12	Down
GO:0010090	trichome morphogenesis	16/4589	116/85133	0.137931034482759	2.55883259067786	4.01018523650454	0.000508055429920685	0.0432124236576176	0.0418161220358643	TRINITY_DN113641_c0_g1_i1/TRINITY_DN114833_c0_g1_i1/TRINITY_DN149944_c0_g1_i1/TRINITY_DN149944_c0_g2_i1/TRINITY_DN152504_c0_g1_i1/TRINITY_DN161018_c0_g1_i1/TRINITY_DN163990_c0_g7_i1/TRINITY_DN183218_c1_g3_i2/TRINITY_DN187379_c3_g16_i1/TRINITY_DN187379_c3_g18_i1/TRINITY_DN187379_c3_g24_i1/TRINITY_DN187379_c3_g24_i4/TRINITY_DN187379_c3_g24_i5/TRINITY_DN187379_c3_g5_i1/TRINITY_DN187379_c3_g7_i1/TRINITY_DN193326_c2_g1_i4	16	Down
GO:0004438	phosphatidylinositol-3-phosphate phosphatase activity	9/4589	45/85133	0.2	3.71030725648289	4.34089695915889	0.000576112881946946	0.0475418035411437	0.046005608813638	TRINITY_DN126276_c0_g1_i1/TRINITY_DN148212_c0_g1_i1/TRINITY_DN157370_c0_g1_i1/TRINITY_DN167636_c0_g1_i1/TRINITY_DN167636_c1_g1_i1/TRINITY_DN170247_c0_g1_i1/TRINITY_DN190617_c1_g7_i1/TRINITY_DN190617_c1_g7_i4/TRINITY_DN54193_c0_g1_i1	9	Down
GO:0035974	meiotic spindle pole body	11/4589	64/85133	0.171875	3.18854529853999	4.18069719792356	0.000579282343276014	0.0475418035411437	0.046005608813638	TRINITY_DN107698_c0_g1_i1/TRINITY_DN139707_c0_g6_i1/TRINITY_DN142832_c0_g1_i1/TRINITY_DN157470_c0_g1_i1/TRINITY_DN162839_c0_g1_i1/TRINITY_DN175242_c0_g1_i1/TRINITY_DN186932_c0_g1_i1/TRINITY_DN187115_c0_g3_i1/TRINITY_DN187115_c0_g5_i1/TRINITY_DN189516_c0_g1_i1/TRINITY_DN189516_c0_g1_i2	11	Down
GO:0051344	negative regulation of cyclic-nucleotide phosphodiesterase activity	11/4589	64/85133	0.171875	3.18854529853999	4.18069719792356	0.000579282343276014	0.0475418035411437	0.046005608813638	TRINITY_DN145806_c1_g1_i1/TRINITY_DN145806_c2_g1_i1/TRINITY_DN146635_c0_g1_i1/TRINITY_DN176434_c1_g1_i1/TRINITY_DN179858_c0_g1_i1/TRINITY_DN182326_c0_g1_i1/TRINITY_DN188416_c0_g2_i1/TRINITY_DN194232_c0_g2_i2/TRINITY_DN194232_c0_g2_i3/TRINITY_DN194829_c0_g2_i1/TRINITY_DN97036_c0_g1_i1	11	Down
GO:2000807	regulation of synaptic vesicle clustering	11/4589	64/85133	0.171875	3.18854529853999	4.18069719792356	0.000579282343276014	0.0475418035411437	0.046005608813638	TRINITY_DN148212_c0_g1_i1/TRINITY_DN157370_c0_g1_i1/TRINITY_DN167298_c0_g1_i2/TRINITY_DN167298_c0_g2_i1/TRINITY_DN167636_c0_g1_i1/TRINITY_DN167636_c1_g1_i1/TRINITY_DN167795_c0_g1_i1/TRINITY_DN173384_c1_g1_i1/TRINITY_DN190617_c1_g7_i1/TRINITY_DN190617_c1_g7_i4/TRINITY_DN78720_c0_g1_i1	11	Down
