"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Direction","GeneRatio_num","Description_wrap"
"GO:0048069","eye pigmentation","9/121","62/11181",0.145161290322581,13.4136230338576,10.2517393575246,1.88996973676397e-08,1.39149021869247e-06,1.34867577268201e-06,"mikado.Chr06G531/mikado.Chr08G154/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62",9,"Down",0.0743801652892562,"eye pigmentation"
"GO:0046148","pigment biosynthetic process","10/121","102/11181",0.0980392156862745,9.05930967428294,8.5523146704059,1.39533705790277e-07,9.48292531274689e-06,9.19114734092228e-06,"mikado.Chr06G531/mikado.Chr08G154/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr18G278",10,"Down",0.0826446280991736,"pigment biosynthetic process"
"GO:0016616","oxidoreductase activity","10/121","108/11181",0.0925925925925926,8.55601469237833,8.25292778507825,2.40216761661748e-07,1.57208525131966e-05,1.52371411783105e-05,"mikado.Chr06G531/mikado.Chr07G189/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr03G189",10,"Down",0.0826446280991736,"oxidoreductase activity"
"GO:0017171","serine hydrolase activity","10/121","109/11181",0.0917431192660551,8.47751914474183,8.20528683614546,2.62091996737975e-07,1.65398770798572e-05,1.60309653643867e-05,"mikado.Chr07G579/mikado.Chr07G580/mikado.Chr08G589/mikado.Chr08G592/mikado.Chr11G199/mikado.Chr11G428/mikado.Chr11G788/mikado.Chr12G149/mikado.Chr14G383/mikado.Chr21G468",10,"Down",0.0826446280991736,"serine hydrolase activity"
"GO:0042445","hormone metabolic process","12/121","173/11181",0.069364161849711,6.40959250943486,7.50014080276145,3.48483737431628e-07,2.12334746221271e-05,2.0580146671552e-05,"mikado.Chr02G518/mikado.Chr06G531/mikado.Chr10G40/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr03G189/mikado.Chr14G383",12,"Down",0.0991735537190083,"hormone metabolic process"
"GO:0006694","steroid biosynthetic process","10/121","115/11181",0.0869565217391304,8.03521379805965,7.9317115274576,4.33952938490039e-07,2.55598280770633e-05,2.47733835411682e-05,"mikado.Chr06G531/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr11G428/mikado.Chr04G295",10,"Down",0.0826446280991736,"steroid biosynthetic process"
"GO:0008236","serine-type peptidase activity","9/121","94/11181",0.0957446808510638,8.84728327765078,7.99120472473993,7.41713582696465e-07,4.09564968945204e-05,3.96963157581299e-05,"mikado.Chr07G579/mikado.Chr07G580/mikado.Chr08G589/mikado.Chr08G592/mikado.Chr11G199/mikado.Chr11G788/mikado.Chr12G149/mikado.Chr14G383/mikado.Chr21G468",9,"Down",0.0743801652892562,"serine-type peptidase activity"
"GO:0042440","pigment metabolic process","11/121","158/11181",0.069620253164557,6.43325661680092,7.19407366917365,1.0617405413148e-06,5.68513798940378e-05,5.5102132718315e-05,"mikado.Chr02G518/mikado.Chr06G531/mikado.Chr08G154/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr18G278",11,"Down",0.0909090909090909,"pigment metabolic process"
"GO:0008233","peptidase activity","15/121","317/11181",0.0473186119873817,4.37247438537946,6.37117355762603,1.57981054745618e-06,8.21036834516195e-05,7.95774538919875e-05,"mikado.Chr07G579/mikado.Chr07G580/mikado.Chr08G158/mikado.Chr08G159/mikado.Chr08G160/mikado.Chr08G589/mikado.Chr08G592/mikado.Chr03G442/mikado.Chr11G199/mikado.Chr11G788/mikado.Chr12G149/mikado.Chr14G232/mikado.Chr14G383/mikado.Chr16G668/mikado.Chr21G468",15,"Down",0.12396694214876,"peptidase activity"
"GO:0048066","developmental pigmentation","10/121","134/11181",0.0746268656716418,6.89589243863328,7.18151046256712,1.78669394315608e-06,9.02025199301942e-05,8.74270991132314e-05,"mikado.Chr06G531/mikado.Chr08G154/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr18G278",10,"Down",0.0826446280991736,"developmental pigmentation"
