ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Direction	GeneRatio_num
GO:0090209	negative regulation of triglyceride metabolic process	2/54	15/11181	0.133333333333333	27.6074074074074	7.18336798779807	0.00230906052266008	0.0321234359020057	0.0278904975561018	mikado.Chr14G188/mikado.Chr14G190	2	Down	0.037037037037037
GO:0005261	monoatomic cation channel activity	5/54	193/11181	0.0259067357512953	5.36413356361543	4.26035805697895	0.00231872327273196	0.0321234359020057	0.0278904975561018	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0007635	chemosensory behavior	5/54	197/11181	0.0253807106598985	5.25521714608009	4.19762188924845	0.00253481255886315	0.0339719987508507	0.0294954733680072	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0072527	pyrimidine-containing compound metabolic process	3/54	59/11181	0.0508474576271186	10.5282485875706	5.11182970417132	0.00285994643934046	0.037513978294753	0.0325707226070464	mikado.Chr14G188/mikado.Chr14G189/mikado.Chr14G190	3	Down	0.0555555555555556
GO:0022804	active transmembrane transporter activity	5/54	204/11181	0.0245098039215686	5.07489106753813	4.09183386813134	0.00294775346864033	0.0379502081175162	0.0329494699752542	mikado.Chr02G589/mikado.Chr07G501/mikado.Chr08G864/mikado.Chr03G769/mikado.Chr18G229	5	Down	0.0925925925925926
GO:0022803	passive transmembrane transporter activity	6/54	297/11181	0.0202020202020202	4.18294051627385	3.87294400711225	0.00295476072934433	0.0379502081175162	0.0329494699752542	mikado.Chr10G326/mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	6	Down	0.111111111111111
GO:0007618	mating	5/54	206/11181	0.0242718446601942	5.02562028047465	4.06249547954735	0.00307419888976638	0.0390732343631513	0.0339245138919408	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0015267	channel activity	6/54	300/11181	0.02	4.14111111111111	3.84183102077404	0.00310557742707934	0.0390732343631513	0.0339245138919408	mikado.Chr10G326/mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	6	Down	0.111111111111111
GO:0005216	monoatomic ion channel activity	6/54	301/11181	0.0199335548172757	4.12735326688815	3.83154984620482	0.00315711181418817	0.0393203925948891	0.0341391038280635	mikado.Chr10G326/mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	6	Down	0.111111111111111
GO:0009408	response to heat	5/54	213/11181	0.0234741784037559	4.8604590505999	3.96272348345489	0.00354780408694891	0.0432632303246573	0.0375623897555611	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0009266	response to temperature stimulus	6/54	310/11181	0.0193548387096774	4.00752688172043	3.74097111167587	0.00365028675352412	0.0432632303246573	0.0375623897555611	mikado.Chr10G326/mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	6	Down	0.111111111111111
GO:0016814	hydrolase activity	2/54	19/11181	0.105263157894737	21.7953216374269	6.31975396364514	0.00371425815242904	0.0432632303246573	0.0375623897555611	mikado.Chr14G188/mikado.Chr14G190	2	Down	0.037037037037037
GO:0019239	deaminase activity	2/54	19/11181	0.105263157894737	21.7953216374269	6.31975396364514	0.00371425815242904	0.0432632303246573	0.0375623897555611	mikado.Chr14G188/mikado.Chr14G190	2	Down	0.037037037037037
GO:0090308	regulation of DNA methylation-dependent heterochromatin formation	2/54	19/11181	0.105263157894737	21.7953216374269	6.31975396364514	0.00371425815242904	0.0432632303246573	0.0375623897555611	mikado.Chr14G188/mikado.Chr14G190	2	Down	0.037037037037037
GO:0004252	serine-type endopeptidase activity	4/54	132/11181	0.0303030303030303	6.27441077441077	4.24647103746572	0.00371930447235496	0.0432632303246573	0.0375623897555611	mikado.Chr07G576/mikado.Chr07G582/mikado.Chr07G584/mikado.Chr08G595	4	Down	0.0740740740740741
GO:0008061	chitin binding	3/54	67/11181	0.0447761194029851	9.27114427860696	4.73038554997379	0.00410150027941236	0.0469707496269786	0.0407813654079799	mikado.Chr12G733/mikado.Chr12G735/mikado.Chr15G375	3	Down	0.0555555555555556
GO:0009119	ribonucleoside metabolic process	3/54	68/11181	0.0441176470588235	9.13480392156863	4.68721231619868	0.00427627288062404	0.0479331314709949	0.0416169332018626	mikado.Chr14G188/mikado.Chr14G189/mikado.Chr14G190	3	Down	0.0555555555555556
GO:1903312	negative regulation of mRNA metabolic process	3/54	68/11181	0.0441176470588235	9.13480392156863	4.68721231619868	0.00427627288062404	0.0479331314709949	0.0416169332018626	mikado.Chr01G64/mikado.Chr14G188/mikado.Chr14G190	3	Down	0.0555555555555556
