ID	Change	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CI_lower	CI_upper
mikado.Chr06G225	stable	297.920857872844	-0.542961730839985	0.302069280638521	-1.7974741744419	0.0722603744656468	0.413006434548068	-1.13501752089149	0.0490940592115162
mikado.Chr06G227	stable	1363.44615455017	-0.915231937360552	0.215639789069261	-4.24426281119479	2.1931320101458e-05	0.00357438886069479	-1.3378859239363	-0.4925779507848
mikado.Chr06G229	stable	9034.69491082755	-0.153695120757714	0.153011346611923	-1.00446878065537	0.315152711816552	0.716662645160467	-0.453597360117083	0.146207118601655
mikado.Chr06G230	stable	662.180279554125	0.100934385110346	0.39951984063934	0.252639230504357	0.800547011614345	0.951509860756203	-0.68212450254276	0.883993272763452
mikado.Chr06G235	stable	2865.46736357157	-0.0237308493776794	0.156436690732038	-0.151696186275944	0.879426565272572	0.973857002767463	-0.330346763212474	0.282885064457115
mikado.Chr06G236	stable	731.83293516467	0.115868011933838	0.162687425364908	0.712212463095697	0.47633322045614	0.822672214613212	-0.202999341781382	0.434735365649058
mikado.Chr06G237	stable	357.413406292048	-0.203835877717806	0.151211284535816	-1.34802027734594	0.177651860825997	0.591510664422984	-0.500209995408005	0.0925382399723934
mikado.Chr06G245	stable	229.88480318969	-0.0861442360491458	0.285366936812247	-0.301871818128052	0.762749780007775	0.940763374892863	-0.64546343220115	0.473174960102858
mikado.Chr06G250	stable	402.189132063955	0.396540200596943	0.156630626741359	2.53169005862271	0.0113514280381373	0.176575539034633	0.0895441721838794	0.703536229010007
mikado.Chr06G254	stable	1277.99639070387	-0.398368748618534	0.599412222215691	-0.664598975219404	0.506307024888701	0.840878555349595	-1.57321670416129	0.77647920692422
mikado.Chr06G256	stable	133.213629348774	-0.388484666730037	0.36037163307185	-1.07801122807183	0.281028745423721	0.688169386412324	-1.09481306755086	0.317843734090789
mikado.Chr06G255	stable	2210.90570084669	0.033024889765698	0.115162120361265	0.286768684547475	0.774289442401525	0.943629535524735	-0.192692866142381	0.258742645673777
mikado.Chr06G257	stable	1903.65826782528	0.102013424326118	0.141870234948682	0.719061502668401	0.472103025917412	0.82067842431912	-0.176052236173299	0.380079084825535
mikado.Chr06G259	stable	1474.42017339562	-0.02755950670639	0.12353537647838	-0.223089996501634	0.823465463813522	0.958877475624346	-0.269688844604015	0.214569831191235
mikado.Chr06G264	stable	1073.482015909	0.116262143662427	0.0985841884244464	1.17931836251337	0.23827142906169	0.651575373565918	-0.0769628656494879	0.309487152974342
mikado.Chr06G265	stable	295.176073439025	-0.276363892240585	0.290615975955506	-0.950959049418871	0.341625164236781	0.733067176841248	-0.845971205113377	0.293243420632207
mikado.Chr06G266	stable	1484.17544681483	0.153247168021214	0.098534209769149	1.55526865623877	0.119882098963892	0.50657673405854	-0.039879883126318	0.346374219168746
mikado.Chr06G269	stable	1107.94717515847	-0.116839650219117	0.203073357808597	-0.575356863548995	0.565049971403179	0.870372166462623	-0.514863431523967	0.281184131085733
mikado.Chr06G267	stable	12646.8036593633	0.0129176720112848	0.123607424121438	0.104505632271682	0.916768098849427	0.981201388984118	-0.229352879266734	0.255188223289303
mikado.Chr06G271	stable	1475.92951212126	0.191215835345268	0.14270130650093	1.33997256250784	0.180254265298995	0.593717800198526	-0.0884787253965548	0.470910396087091
mikado.Chr06G270	stable	12868.9653606312	0.0197428911970512	0.136198441498353	0.144956806993199	0.884744974535204	0.973857002767463	-0.247206054139721	0.286691836533823
mikado.Chr06G273	stable	81.2722451888287	-0.0244717915810986	0.364494955902339	-0.0671389032545499	0.946471123430717	0.988157070419546	-0.738881905149683	0.689938321987486
mikado.Chr06G282	stable	314.308834130471	0.199603644623497	0.26118306557908	0.764228891260415	0.444730852350687	0.801845827652399	-0.3123151639115	0.711522453158494
mikado.Chr06G275	stable	195.648744036624	-0.649927476025082	0.427608535701492	-1.51991230707983	0.128533016904711	0.519099860977341	-1.48804020600001	0.188185253949842
mikado.Chr06G276	stable	43.1660106075595	-0.445261423441835	0.570190863046875	-0.780898909993986	0.434861953226022	0.797069585011275	-1.56283551501371	0.67231266813004
mikado.Chr06G279	stable	239.870011740646	-0.572446986366123	0.614027333601647	-0.932282579357453	0.351190508238458	0.739663981564832	-1.77594056022535	0.631046587493105
mikado.Chr06G283	stable	1181.39570970936	0.106969320882632	0.139958334816366	0.764294038100572	0.444692037432758	0.801845827652399	-0.167349015357445	0.381287657122709
mikado.Chr06G284	stable	54.7749481144663	-0.091286615412659	0.49848570434469	-0.183127850241291	0.854697703938361	0.967693740786055	-1.06831859592825	0.885745365102933
mikado.Chr06G287	stable	323.440548918524	-0.0318640836494259	0.189214987879972	-0.168401478162179	0.866267445306632	0.970308922673374	-0.402725459894171	0.338997292595319
mikado.Chr06G286	stable	169.271876669168	0.133296217809572	0.26475227929247	0.503475241708195	0.614630182925259	0.888687482584091	-0.385618249603669	0.652210685222813
mikado.Chr06G292	stable	1693.40609069907	0.0332394673550224	0.0792982304352854	0.419170354402156	0.675091636370151	0.910759821206801	-0.122185064298137	0.188663999008182
mikado.Chr06G291	stable	304.849473055994	0.0698623078838501	0.202328721385853	0.345291105510515	0.72987553273851	0.929971198074722	-0.326701986032422	0.466426601800122
mikado.Chr06G293	stable	53.1235011150272	-0.177763472715222	0.337425782937358	-0.526822435344909	0.598316901462124	0.88301436566898	-0.839118007272444	0.483591061842
mikado.Chr06G288	stable	3884.14529236069	-0.00807662988668774	0.202482244166506	-0.0398880895455018	0.968182346712949	0.992979143939617	-0.404941828453039	0.388788568679664
mikado.Chr06G289	stable	1343.99721107568	0.173965591252574	0.133107350056676	1.30695706269039	0.191227294438851	0.605153235563488	-0.086924814858511	0.434855997363659
mikado.Chr06G294	stable	11073.2102574791	0.417261243173603	0.184100536387988	2.2664857547956	0.023421658371235	0.252411753910547	0.0564241918531465	0.77809829449406
mikado.Chr06G311	stable	529.903088843905	-0.00696715827164153	0.142130031263768	-0.0490196069732209	0.960903670616918	0.992452577873839	-0.285542019548627	0.271607703005344
mikado.Chr06G312	stable	164.902850885	0.370370007009572	0.275680649001473	1.34347480808344	0.179118277944902	0.59204064795752	-0.169964065033315	0.910704079052459
mikado.Chr06G316	stable	3289.11136872929	0.277331752404229	0.131858131590144	2.10325862394488	0.0354431681944664	0.304196356811426	0.0188898144875468	0.535773690320911
mikado.Chr06G298	stable	7332.37061040746	0.084168726096293	0.217552119510696	0.386889938308116	0.698837690307066	0.918170803571402	-0.342233428144671	0.510570880337257
mikado.Chr06G299	stable	1944.37452031224	0.342810923958456	0.107474699673617	3.18968952692603	0.00142425714697547	0.0559461009643396	0.132160512598167	0.553461335318745
mikado.Chr06G300	stable	1309.11980130773	-0.146869582068461	0.152351125634023	-0.964020327760949	0.335035734532195	0.728411024828703	-0.445477788311146	0.151738624174224
mikado.Chr06G301	stable	880.43572652416	0.118260372036822	0.211578452458581	0.558943364329469	0.576200373128495	0.874260420371386	-0.296433394781997	0.532954138855641
mikado.Chr06G302	stable	271.337532671121	-0.329511132015621	0.224578162531201	-1.46724475924876	0.142309484971012	0.542545212059604	-0.769684330576775	0.110662066545533
mikado.Chr06G303	stable	1522.7013014237	0.0993806205955372	0.11149435640242	0.891351130247705	0.372740826449847	0.754325358948892	-0.119148317953206	0.31790955914428
mikado.Chr06G306	stable	62.2390118677437	-0.526996071078465	0.376449345329975	-1.39991230590806	0.161539580507868	0.573148552221422	-1.26483678792522	0.210844645768286
mikado.Chr06G309	stable	433.675959884567	0.254058179526315	0.160900951442534	1.57897251227288	0.114342362091688	0.494972588815688	-0.0613076853010516	0.569424044353682
mikado.Chr06G307	stable	6411.76748547432	0.0829311054922874	0.0840236803085085	0.986996822655119	0.323644196237694	0.722721891566358	-0.0817553079123893	0.247617518896964
mikado.Chr06G310	stable	2437.54949464493	-0.0588700221615099	0.0862846780549172	-0.682276662422512	0.495064027076951	0.834495582768092	-0.227987991149148	0.110247946826128
mikado.Chr06G323	stable	1840.28217249417	0.0924606060838752	0.0969872095826799	0.953327830357406	0.34042399492199	0.733067176841248	-0.0976343246981774	0.282555536865928
mikado.Chr06G313	stable	700.740209974498	0.332276810771837	0.13105008999865	2.53549471637341	0.0112288622365187	0.175511635076912	0.075418634374483	0.589134987169191
mikado.Chr06G314	stable	111.241072488915	-0.324307904265899	0.242598495681683	-1.33680921373655	0.181284920890944	0.59565045435596	-0.799800955801998	0.1511851472702
mikado.Chr06G315	stable	886.008597739396	0.294724044524122	0.14529664500861	2.0284297996465	0.04251640128113	0.32809447766637	0.00994262030724641	0.579505468740998
mikado.Chr06G319	stable	1690.34458553026	0.249378970031533	0.127937294357687	1.94922810649972	0.0512681898414152	0.355855324055246	-0.00137812690953351	0.500136066972599
mikado.Chr06G318	stable	954.366201480845	0.185793897388239	0.158813949245505	1.16988399489409	0.242047655606834	0.654782708198668	-0.125481443132951	0.497069237909429
mikado.Chr06G320	stable	333.735885996785	-0.263938232388922	0.258566817319217	-1.02077379891741	0.307361620674445	0.709695588200196	-0.770729194334587	0.242852729556743
mikado.Chr06G321	stable	140.342754781371	-0.105178522635993	0.276441787828631	-0.38047258868545	0.703594640414495	0.919195389719385	-0.64700442678011	0.436647381508124
mikado.Chr06G322	stable	38.5626596495115	-0.375706341507739	0.421140327842364	-0.892116752229839	0.372330356598116	0.754285230473819	-1.20114138407877	0.449728701063294
mikado.Chr06G326	stable	813.900151217032	-0.173687655561772	0.216041102493754	-0.803956532145517	0.421422079326373	0.788981572291147	-0.59712821644953	0.249752905325986
mikado.Chr06G325	stable	614.3081549514	0.0591133858530866	0.230971263757306	0.255933941268123	0.798001845867912	0.951249812216287	-0.393590291111233	0.511817062817406
mikado.Chr06G328	stable	1217.89850727481	-0.0485955451036271	0.136165479100612	-0.356885940728928	0.721177195200568	0.926470654490882	-0.315479884140827	0.218288793933572
mikado.Chr06G330	stable	760.629812913989	-0.0607503516653987	0.107407147222779	-0.5656080925359	0.571660225368005	0.873006478707343	-0.271268360222046	0.149767656891248
mikado.Chr06G332	stable	1336.54425963149	-0.112629949694282	0.112420547810832	-1.00186266556718	0.316409926311774	0.717459189076911	-0.332974223403513	0.107714324014949
mikado.Chr06G334	stable	2318.4685492113	0.143378154191398	0.126630908278673	1.13225243457837	0.257528321275842	0.667424720731821	-0.104818426034801	0.391574734417597
mikado.Chr06G336	stable	187.440594460426	0.105237464344881	0.188777624294721	0.557467892384234	0.577207790224523	0.87488438053317	-0.264766679272772	0.475241607962534
mikado.Chr06G335	stable	2223.27094689416	0.0755116448138122	0.153888038386214	0.490692100605638	0.62364423439654	0.892817462510362	-0.226108910423167	0.377132200050792
mikado.Chr06G337	stable	3187.1226846562	0.128195650335322	0.11780291992389	1.08822133117028	0.27649740999934	0.685070832996238	-0.102698072715502	0.359089373386146
mikado.Chr06G338	stable	258.128847337378	0.028744431093319	0.181923306736791	0.158003015715336	0.874454422370775	0.973797396207244	-0.327825250110791	0.385314112297429
mikado.Chr06G339	stable	1813.28397780771	0.0458760383565287	0.175464876710857	0.261454253503545	0.793742223255792	0.950817092400467	-0.298035119996751	0.389787196709808
mikado.Chr06G353	stable	43.36266226267	-0.211281295214703	0.528913079411998	-0.399463169732139	0.689551956331753	0.915957635763562	-1.24795093086222	0.825388340432813
mikado.Chr06G350	stable	2019.97820365137	0.210774651177804	0.153978423392347	1.36885835387946	0.171043555965166	0.582247586810342	-0.0910230586711961	0.512572361026804
mikado.Chr06G340	stable	2542.24196368344	0.111479805381253	0.126169284541832	0.88357325466399	0.3769266219942	0.756185658733884	-0.135811992320738	0.358771603083244
mikado.Chr06G341	stable	856.608292880874	0.179273699095277	0.164722636662299	1.08833675035696	0.276446472284189	0.685070832996238	-0.143582668762829	0.502130066953383
mikado.Chr06G343	stable	18957.8350849746	-0.0302573535574476	0.136788467941638	-0.221198131777871	0.824938163859504	0.958877475624346	-0.298362750723058	0.237848043608163
mikado.Chr06G346	stable	9761.19893622389	0.588125300237995	0.21386223385934	2.75001943833062	0.00595917295220905	0.129131830418943	0.168955321873689	1.0072952786023
mikado.Chr06G347	stable	723.603741981282	0.0373486620820532	0.259220242820905	0.144080808179234	0.885436659438729	0.974322286881081	-0.470723013846921	0.545420338011027
mikado.Chr06G348	stable	1403.14073281238	-0.25243466704561	0.185488073818701	-1.3609212810757	0.173538567489742	0.584687368596798	-0.615991291730264	0.111121957639044
mikado.Chr06G358	stable	113.419769963823	-0.214764890774324	0.336860686986926	-0.637548099468962	0.523767889814319	0.851174368772644	-0.875011837268699	0.445482055720051
mikado.Chr06G365	stable	1039.68710769451	-0.0827212385294935	0.13438475910972	-0.61555520936682	0.53818812067548	0.859265795348521	-0.346115366384545	0.180672889325558
mikado.Chr06G354	stable	12297.3842065374	0.102009851889587	0.135598484952619	0.752293448744885	0.451874606716811	0.80640818023582	-0.163763178617546	0.36778288239672
mikado.Chr06G355	stable	140.56220330338	-0.25933573536777	0.610579329300831	-0.424737168329515	0.671028285453692	0.910089287221844	-1.4560712207974	0.937399750061859
mikado.Chr06G374	stable	400.863640142746	0.0849792477240267	0.190962529578158	0.445004828495666	0.656316264724352	0.90679787164693	-0.289307310249163	0.459265805697216
mikado.Chr06G371	stable	2481.04710607152	1.16335199809479	0.390614889511017	2.97825820093828	0.00289891661838389	0.0883832485279367	0.397746814653197	1.92895718153638
mikado.Chr06G377	stable	727.811114686229	0.323270573518602	0.156728740630955	2.06261195117874	0.0391495113575634	0.319036577403361	0.0160822418819302	0.630458905155274
mikado.Chr06G396	stable	317.263627701167	0.212907425724334	0.185465098705703	1.1479649120516	0.250983049135005	0.662383044622026	-0.150604167738844	0.576419019187512
mikado.Chr06G393	stable	595.162386904353	0.0154770569166204	0.14866668435249	0.104105751628415	0.917085426523711	0.981201388984118	-0.27590964441426	0.306863758247501
mikado.Chr06G394	stable	132.558375336983	0.339804997915546	0.28361193255254	1.19813364288752	0.230864993365275	0.646372677633477	-0.216074389887432	0.895684385718524
mikado.Chr06G389	stable	22200.6720446137	-0.0329238196798568	0.165863839982699	-0.198499080229248	0.842654604304865	0.965180611802185	-0.358016946045947	0.292169306686233
mikado.Chr06G400	stable	2443.93656974386	0.0863589239770665	0.0917983082094265	0.940746356458436	0.34683485696218	0.736953804663563	-0.0935657601134094	0.266283608067542
mikado.Chr06G399	stable	4970.86119837119	0.19049421516996	0.0799890378507053	2.38150401965712	0.0172421025886768	0.216828743345375	0.0337157009825776	0.347272729357342
mikado.Chr06G401	stable	5498.75142570943	0.357749649269996	0.265606704920199	1.3469149785864	0.178007616836703	0.591510664422984	-0.162839492373594	0.878338790913586
mikado.Chr06G402	stable	1186.27843736611	0.274010053047891	0.156159803570935	1.75467723948194	0.0793145313352463	0.426383046587178	-0.0320631619511416	0.580083268046924
mikado.Chr06G403	stable	139.658655572555	-0.0669745078463459	0.221179506837883	-0.302806117998246	0.762037620698498	0.940763374892863	-0.500486341248597	0.366537325555905
mikado.Chr06G404	stable	3942.70078761107	0.298107122031846	0.0958133390322385	3.1113321489771	0.00186245321642847	0.0664401678023871	0.110312977528659	0.485901266535033
mikado.Chr06G411	stable	171.814703625009	0.264903928085351	0.346012744465319	0.765590089737005	0.443920243060946	0.801753708988898	-0.413281051066674	0.943088907237376
mikado.Chr06G407	stable	461.49803869513	-0.12122391900843	0.147032061471652	-0.824472688440144	0.409671028038587	0.781476604416064	-0.409406759492868	0.166958921476008
mikado.Chr06G405	stable	110.038908945707	-0.800259129015946	0.403889798391481	-1.98137990165395	0.0475486859387221	0.346794588404254	-1.59188313386325	-0.00863512416864332
mikado.Chr06G408	stable	2649.04616795987	-0.0118803816238914	0.152162350861075	-0.0780770115384075	0.937766793496183	0.985558354102645	-0.310118589311598	0.286357826063816
mikado.Chr06G410	stable	3364.90314863023	0.11908192835734	0.14184418629656	0.839526324387879	0.40117402340667	0.77486430156338	-0.158932676783918	0.397096533498598
mikado.Chr06G413	stable	131.026842123251	0.0629406150246539	0.415864882489816	0.151348713668304	0.879700643879264	0.973857002767463	-0.752154554655385	0.878035784704693
mikado.Chr06G414	stable	1291.89536195733	0.181072059601188	0.140561547711014	1.28820479391321	0.19767468367082	0.611859091099245	-0.0944285739123994	0.456572693114775
mikado.Chr06G415	stable	146.070176234339	0.196978527896275	0.351540654578704	0.560329297140156	0.575254847604959	0.874260420371386	-0.492041155077985	0.885998210870535
mikado.Chr06G419	stable	6328.67865128106	0.178094770722084	0.074070588110107	2.40439255669664	0.0161993673762407	0.211317120699021	0.0329164180262743	0.323273123417894
mikado.Chr06G422	stable	1572.9237664365	-0.691122939107543	0.404748817939173	-1.7075354107925	0.0877225818624853	0.444675900712299	-1.48443062226832	0.102184744053236
mikado.Chr06G433	stable	2651.99647860015	0.306912090557868	0.0990992448098125	3.09701745100966	0.00195478365835076	0.0689094882199456	0.112677570730636	0.501146610385101
mikado.Chr06G434	stable	586.282134084325	0.256827041399634	0.228861855865107	1.12219242664453	0.261780632012073	0.671449075212184	-0.191742196095976	0.705396278895244
mikado.Chr06G428	stable	448.194175632495	-0.14613856347122	0.231679618661599	-0.630778677535186	0.528185247024579	0.853869856128932	-0.600230616047954	0.307953489105514
mikado.Chr06G426	stable	589.744038642132	-0.467644684239637	0.25478983687117	-1.83541341358955	0.0664444577368917	0.39866674642135	-0.96703276450713	0.0317433960278562
mikado.Chr06G429	stable	6765.65834852346	0.253652951676552	0.0937468374680217	2.70572275852054	0.00681559200504775	0.136969512097237	0.0699091502392295	0.437396753113874
mikado.Chr06G430	stable	1450.43821115528	-0.101080608659212	0.122187231231089	-0.827259997961996	0.408089711523478	0.78069451986341	-0.340567581872146	0.138406364553722
mikado.Chr06G431	stable	682.106069293162	-0.186708190216762	0.225568607508091	-0.827722404634987	0.40782772775515	0.78069451986341	-0.62882266093262	0.255406280499096
mikado.Chr06G432	stable	54.3966005497159	-0.948362740533893	0.362147510675809	-2.61871947915406	0.00882604940753765	0.159293037967775	-1.65817186145848	-0.238553619609307
mikado.Chr06G438	stable	40.4123909281693	0.609828861304687	0.557626218069418	1.09361583358832	0.274123501944404	0.683386567243381	-0.483118526111372	1.70277624872075
mikado.Chr06G435	stable	494.986786861168	0.15915084540298	0.125709053727736	1.26602532342398	0.205504016133856	0.617926066861203	-0.0872388999033825	0.405540590709343
mikado.Chr06G437	stable	269.277192938797	-0.382130331543441	0.175561106122875	-2.17662294332999	0.0295087118874478	0.281663523577817	-0.726230099544276	-0.038030563542606
mikado.Chr06G436	stable	5483.60242643323	0.0953683582118175	0.132905927970083	0.71756286321017	0.473026862644393	0.82067842431912	-0.165127260609545	0.35586397703318
mikado.Chr06G441	stable	1616.51070193322	0.162692875753191	0.118185068525827	1.37659416525733	0.168637755850819	0.57984306287566	-0.0689498585574299	0.394335610063812
mikado.Chr06G444	stable	2556.18407746605	0.0178556563473786	0.0745546506685969	0.239497552295548	0.810719794231175	0.953817214165589	-0.128271458963071	0.163982771657829
mikado.Chr06G443	stable	36.2083764836859	0.943130383191957	0.608678050783063	1.54947329212647	0.121267986987648	0.508961232024879	-0.249878596342847	2.13613936272676
mikado.Chr06G445	stable	855.756841558811	-0.237747057110309	0.282212790468015	-0.842438986255849	0.399542278356744	0.773367478925127	-0.790884126427618	0.315390012207
mikado.Chr06G447	stable	264.9639772385	0.0451210364500297	0.228850168018155	0.197164095795858	0.843699126486921	0.965180611802185	-0.403425292865554	0.493667365765613
mikado.Chr06G446	stable	265.177156553456	0.258334522653658	0.148389797158786	1.74091836231318	0.0816978895471761	0.430899437377021	-0.0325094797775625	0.549178525084879
mikado.Chr06G462	stable	422.297925952568	-0.0446901140177492	0.207899101220717	-0.214960592688199	0.829798042794741	0.960057570086183	-0.452172352410355	0.362792124374856
mikado.Chr06G464	stable	42.6122949235217	0.364406685610926	0.412549695534873	0.883303731780656	0.377072188076605	0.756185658733884	-0.444190717637425	1.17300408885928
mikado.Chr06G460	stable	3150.15795095893	-0.0426902777821072	0.0990837496802356	-0.430850446414047	0.666577116512769	0.909651979123009	-0.236894427155369	0.151513871591155
mikado.Chr06G461	stable	3830.98000116675	0.187063855789867	0.0933957315959086	2.00291654225943	0.0451862472045789	0.337245372205512	0.00400822186188615	0.370119489717848
mikado.Chr06G448	stable	3445.05715888993	-0.0210340507827146	0.163969349625212	-0.128280381856686	0.897927089836822	0.976356088866678	-0.34241397604813	0.300345874482701
mikado.Chr06G452	stable	150.122073615788	-0.553825535963517	0.321544892622339	-1.72238946620122	0.0849989905928737	0.440398047415469	-1.1840535255033	0.0764024535762674
mikado.Chr06G454	stable	195.642426988783	0.719513316115926	1.0877223494214	0.661486193143554	0.508300566121731	0.842320773117418	-1.41242248875002	2.85144912098187
mikado.Chr06G455	stable	1268.07598858052	0.117214093926056	0.111023024849816	1.05576382993181	0.291076127017073	0.696193026261132	-0.100391034779583	0.334819222631695
mikado.Chr06G456	stable	430.337394768267	-0.483008406452776	0.207439581402933	-2.32842933439292	0.0198893175151048	0.232510266576795	-0.889589986002525	-0.0764268269030273
mikado.Chr06G458	stable	805.666023621398	0.0282614153201069	0.198004415043513	0.142731238158989	0.88650244481243	0.974322286881081	-0.359827238165179	0.416350068805392
mikado.Chr06G457	stable	2717.6969817313	0.0218034402077689	0.211148036720896	0.103261392084784	0.917755516421962	0.981341653009073	-0.392046711765187	0.435653592180725
mikado.Chr06G459	stable	9729.92135602698	-0.624251820949908	0.222205066205477	-2.80935008193131	0.00496416333710661	0.115441563369344	-1.05977375071264	-0.188729891187173
mikado.Chr06G467	stable	48.0661283257444	-0.13136860433986	0.345965936692395	-0.37971542977846	0.70415666525391	0.919416884483011	-0.809461840256954	0.546724631577234
mikado.Chr06G465	stable	2005.85996597413	0.426998394089345	0.414618540842702	1.02985841689926	0.30307647342783	0.705742907040648	-0.385653945962351	1.23965073414104
mikado.Chr06G466	stable	1711.76890610974	-0.256007338342129	0.910083576676008	-0.281300910051768	0.778479612361742	0.945315986389944	-2.0397711486271	1.52775647194285
mikado.Chr06G468	stable	751.706503293344	0.0955881139249124	0.150355107194297	0.635749032464778	0.52494001215083	0.851605320696194	-0.19910789617591	0.390284124025735
mikado.Chr06G469	stable	858.658476219038	0.502393660914891	0.155456038019518	3.23174105885686	0.00123038496071881	0.0524618357209351	0.197699826396636	0.807087495433146
mikado.Chr06G471	stable	2512.57172170133	0.357456243549508	0.0968627965986407	3.69033577494834	0.000223958236566103	0.0175289103366066	0.167605162216172	0.547307324882844
mikado.Chr06G470	stable	10010.2403549392	0.147178864905616	0.182579543660453	0.80610818690251	0.420180471430263	0.788627914166177	-0.210677040668872	0.505034770480104
mikado.Chr06G473	stable	625.518082723591	-0.771138219710125	0.181932933963852	-4.23858508137588	2.2493293745791e-05	0.00357438886069479	-1.12772677027927	-0.414549669140975
mikado.Chr06G482	stable	1148.21081701668	0.0549713961884965	0.128945834519405	0.426313858011627	0.669879161247265	0.910089287221844	-0.197762439469537	0.30770523184653
mikado.Chr06G478	stable	56.267336678161	-0.198680033095225	0.403717811188166	-0.49212600383049	0.622630270390217	0.892437798699895	-0.98996694302403	0.59260687683358
mikado.Chr06G480	stable	1088.14023007837	0.0424349531021372	0.106656279847309	0.397866428145514	0.690728647954792	0.915957635763562	-0.166611355398588	0.251481261602863
mikado.Chr06G479	stable	1021.46370241521	-0.139072219189367	0.109657059216795	-1.26824684322801	0.204709813462632	0.616598656977624	-0.354000055254285	0.0758556168755512
mikado.Chr06G481	stable	3004.33728289278	-0.202060661549899	0.0645251608010081	-3.13150186751247	0.00173914679966299	0.0635546049995313	-0.328529976719875	-0.0755913463799231
mikado.Chr06G483	stable	47.3830603734774	-0.21031952111866	0.529414528660434	-0.397268132498794	0.691169744505748	0.915957635763562	-1.24797199729311	0.827332955055791
mikado.Chr06G484	stable	3922.99220313036	0.153367439352967	0.306434548890629	0.500490039090553	0.616730068189429	0.890209875470787	-0.447244276472666	0.7539791551786
mikado.Chr06G485	stable	1959.2185690338	0.0024549677042709	0.122114611947856	0.0201037997428121	0.983960569002476	0.996509632333954	-0.236889671713527	0.241799607122069
mikado.Chr06G503	stable	54.8286495190611	0.0994485827556439	0.376401358249623	0.264208883884237	0.791618965881483	0.950012184781189	-0.638298079413617	0.837195244924905
mikado.Chr06G501	stable	593.098748870865	0.110298576324629	0.174707319097283	0.631333460409928	0.527822513098655	0.85380215190685	-0.232127769106046	0.452724921755304
mikado.Chr06G500	stable	1011.12519463531	-0.0736678819277502	0.122256105392366	-0.60257016769283	0.54679467120898	0.863453637634663	-0.313289848496788	0.165954084641287
mikado.Chr06G488	stable	734.152834679578	0.20147939139982	0.12026358811155	1.6753149857207	0.0938724467212997	0.458845587265266	-0.034237241298818	0.437196024098458
mikado.Chr06G489	stable	269.52943474886	0.0524060466607436	0.367472080853437	0.142612321836894	0.886596365539598	0.974322286881081	-0.667839231811993	0.77265132513348
mikado.Chr06G491	stable	2238.09832160735	0.191242273572972	0.1096856934647	1.74354801918192	0.0812379340972366	0.430749976143487	-0.02374168561784	0.406226232763784
mikado.Chr06G492	stable	2316.59416718251	-0.38727448446468	0.171252125004849	-2.26142878200031	0.023732718149917	0.253614306472383	-0.722928649474184	-0.051620319455176
mikado.Chr06G493	stable	1064.11047651293	1.21925526409295	0.394371599786347	3.09164063729105	0.00199053665513905	0.0695891614636611	0.44628692851171	1.99222359967419
mikado.Chr06G498	stable	609.87792311883	-0.430790132213168	0.314082146981478	-1.37158426976295	0.170192893469975	0.58134125039214	-1.04639114029686	0.184810875870529
mikado.Chr06G476	stable	61901.584530797	-0.404257353071269	0.304754780532696	-1.3265004485398	0.184673986663683	0.600001726610416	-1.00157672291535	0.193062016772815
mikado.Chr06G477	stable	29813.4341067032	-0.605965576282423	0.290845319267075	-2.08346339493943	0.0372090049453902	0.310967234384608	-1.17602240204589	-0.0359087505189559
mikado.Chr06G521	stable	3609.7562646478	0.123367912144118	0.159085395230911	0.775482324854838	0.43805470578351	0.798929878919874	-0.188439462508468	0.435175286796704
mikado.Chr06G523	stable	449.50646190636	0.0531063974829492	0.122604316739689	0.433152754284367	0.66490379962312	0.909548852282155	-0.187198063326841	0.29341085829274
mikado.Chr06G524	stable	4688.84390787582	0.212570201156322	0.0852463479462253	2.49359891980844	0.0126455343347759	0.187748812429261	0.0454873591817204	0.379653043130924
mikado.Chr06G525	stable	392.305256403752	0.303280950699205	0.171681420097363	1.76653332974068	0.0773064149868385	0.420970758246086	-0.0332146326916264	0.639776534090037
mikado.Chr06G527	stable	1831.87009087333	0.240978694364984	0.299278813541762	0.805197974133767	0.420705445345531	0.788849124180614	-0.34560778017687	0.827565168906838
mikado.Chr06G519	stable	1752.03129437592	0.373628838342717	0.185458953312892	2.01461742163701	0.0439447506297809	0.332833245128071	0.0101292898494487	0.737128386835985
mikado.Chr06G509	stable	86.5558437103865	0.345486183479488	0.244510572994176	1.41297032373204	0.15766444997595	0.567072959995803	-0.133754539589097	0.824726906548073
mikado.Chr06G508	stable	44.3169052907536	-0.399365885588942	0.428818229727787	-0.931317415872126	0.351689395691996	0.739847433600371	-1.2398496158554	0.441117844677521
mikado.Chr06G511	stable	2489.5231005758	-0.00449718782610663	0.191718492781828	-0.0234572458861564	0.981285541932222	0.995812555760536	-0.38026543367849	0.371271058026276
mikado.Chr06G512	stable	3726.61793927056	0.0495679338782581	0.0897575311021926	0.552242617077145	0.580782139611453	0.875830090126641	-0.126356827082039	0.225492694838556
mikado.Chr06G513	stable	165.737891491581	0.24642578067187	0.218649716403186	1.12703453142133	0.259727881381428	0.669428385818943	-0.182127663478375	0.674979224822114
mikado.Chr06G515	stable	1631.50643101947	0.156797795359132	0.120450537267834	1.30176086313734	0.192998146440299	0.60694589501225	-0.0792852576858226	0.392880848404087
